Region/Country/Area,Country/Area name,Year,Variables,"Enrollment in primary, lower secondary and upper secondary education levels"
308,Grenada,2015,Students enrolled in primary education (thousands),13
308,Grenada,2015,Gross enrollment ratio - Primary (male),106.7
308,Grenada,2015,Gross enrollment ratio - Primary (female),101.6
308,Grenada,2015,Students enrolled in lower secondary education (thousands),5
308,Grenada,2015,Gross enrollment ratio - Lower secondary level (male),106.4
308,Grenada,2015,Gross enrollment ratio - Lower secondary level (female),97.3
308,Grenada,2015,Students enrolled in upper secondary education (thousands),4
308,Grenada,2015,Gross enrollment ratio - Upper secondary level (male),94.4
308,Grenada,2015,Gross enrollment ratio - Upper secondary level (female),106.1
308,Grenada,2016,Students enrolled in primary education (thousands),13
308,Grenada,2016,Gross enrollment ratio - Primary (male),102.3
308,Grenada,2016,Gross enrollment ratio - Primary (female),97.8
308,Grenada,2016,Students enrolled in lower secondary education (thousands),6
308,Grenada,2016,Gross enrollment ratio - Lower secondary level (male),107.9
308,Grenada,2016,Gross enrollment ratio - Lower secondary level (female),105.7
308,Grenada,2016,Students enrolled in upper secondary education (thousands),4
308,Grenada,2016,Gross enrollment ratio - Upper secondary level (male),90.7
308,Grenada,2016,Gross enrollment ratio - Upper secondary level (female),101.0
308,Grenada,2020,Students enrolled in lower secondary education (thousands),6
308,Grenada,2020,Students enrolled in upper secondary education (thousands),3
308,Grenada,2021,Students enrolled in primary education (thousands),12
308,Grenada,2021,Gross enrollment ratio - Primary (male),86.4
308,Grenada,2021,Gross enrollment ratio - Primary (female),80.3
308,Grenada,2021,Students enrolled in upper secondary education (thousands),3
308,Grenada,2021,Gross enrollment ratio - Upper secondary level (male),88.6
308,Grenada,2021,Gross enrollment ratio - Upper secondary level (female),90.9
348,Hungary,2005,Students enrolled in primary education (thousands),431
348,Hungary,2005,Gross enrollment ratio - Primary (male),101.7
348,Hungary,2005,Gross enrollment ratio - Primary (female),100.2
348,Hungary,2005,Students enrolled in lower secondary education (thousands),489
348,Hungary,2005,Gross enrollment ratio - Lower secondary level (male),101.4
348,Hungary,2005,Gross enrollment ratio - Lower secondary level (female),99.8
348,Hungary,2005,Students enrolled in upper secondary education (thousands),472
348,Hungary,2005,Gross enrollment ratio - Upper secondary level (male),94.3
348,Hungary,2005,Gross enrollment ratio - Upper secondary level (female),94.2
348,Hungary,2010,Students enrolled in primary education (thousands),388
348,Hungary,2010,Gross enrollment ratio - Primary (male),101.1
348,Hungary,2010,Gross enrollment ratio - Primary (female),99.8
348,Hungary,2010,Students enrolled in lower secondary education (thousands),419
348,Hungary,2010,Gross enrollment ratio - Lower secondary level (male),103.2
348,Hungary,2010,Gross enrollment ratio - Lower secondary level (female),100.5
348,Hungary,2010,Students enrolled in upper secondary education (thousands),486
348,Hungary,2010,Gross enrollment ratio - Upper secondary level (male),102.3
348,Hungary,2010,Gross enrollment ratio - Upper secondary level (female),101.9
348,Hungary,2015,Students enrolled in primary education (thousands),396
348,Hungary,2015,Gross enrollment ratio - Primary (male),101.0
348,Hungary,2015,Gross enrollment ratio - Primary (female),100.6
348,Hungary,2015,Students enrolled in lower secondary education (thousands),385
348,Hungary,2015,Gross enrollment ratio - Lower secondary level (male),100.5
348,Hungary,2015,Gross enrollment ratio - Lower secondary level (female),99.2
348,Hungary,2015,Students enrolled in upper secondary education (thousands),441
348,Hungary,2015,Gross enrollment ratio - Upper secondary level (male),107.7
348,Hungary,2015,Gross enrollment ratio - Upper secondary level (female),110.3
348,Hungary,2021,Students enrolled in primary education (thousands),368
348,Hungary,2021,Gross enrollment ratio - Primary (male),101.8
348,Hungary,2021,Gross enrollment ratio - Primary (female),101.1
348,Hungary,2021,Students enrolled in lower secondary education (thousands),390
348,Hungary,2021,Gross enrollment ratio - Lower secondary level (male),98.4
348,Hungary,2021,Gross enrollment ratio - Lower secondary level (female),97.5
348,Hungary,2021,Students enrolled in upper secondary education (thousands),393
348,Hungary,2021,Gross enrollment ratio - Upper secondary level (male),101.2
348,Hungary,2021,Gross enrollment ratio - Upper secondary level (female),101.6
352,Iceland,2005,Students enrolled in primary education (thousands),31
352,Iceland,2005,Gross enrollment ratio - Primary (male),100.0
352,Iceland,2005,Gross enrollment ratio - Primary (female),98.3
352,Iceland,2005,Students enrolled in lower secondary education (thousands),14
352,Iceland,2005,Gross enrollment ratio - Lower secondary level (male),99.3
352,Iceland,2005,Gross enrollment ratio - Lower secondary level (female),99.1
352,Iceland,2005,Students enrolled in upper secondary education (thousands),20
352,Iceland,2005,Gross enrollment ratio - Upper secondary level (male),114.9
352,Iceland,2005,Gross enrollment ratio - Upper secondary level (female),118.3
352,Iceland,2010,Students enrolled in primary education (thousands),30
352,Iceland,2010,Gross enrollment ratio - Primary (male),98.8
352,Iceland,2010,Gross enrollment ratio - Primary (female),98.8
352,Iceland,2010,Students enrolled in lower secondary education (thousands),13
352,Iceland,2010,Gross enrollment ratio - Lower secondary level (male),98.9
352,Iceland,2010,Gross enrollment ratio - Lower secondary level (female),98.3
352,Iceland,2010,Students enrolled in upper secondary education (thousands),22
352,Iceland,2010,Gross enrollment ratio - Upper secondary level (male),114.0
352,Iceland,2010,Gross enrollment ratio - Upper secondary level (female),118.2
352,Iceland,2015,Students enrolled in primary education (thousands),30
352,Iceland,2015,Gross enrollment ratio - Primary (male),98.5
352,Iceland,2015,Gross enrollment ratio - Primary (female),98.9
352,Iceland,2015,Students enrolled in lower secondary education (thousands),13
352,Iceland,2015,Gross enrollment ratio - Lower secondary level (male),99.1
352,Iceland,2015,Gross enrollment ratio - Lower secondary level (female),98.4
352,Iceland,2015,Students enrolled in upper secondary education (thousands),24
352,Iceland,2015,Gross enrollment ratio - Upper secondary level (male),133.6
352,Iceland,2015,Gross enrollment ratio - Upper secondary level (female),136.4
352,Iceland,2021,Students enrolled in primary education (thousands),33
352,Iceland,2021,Gross enrollment ratio - Primary (male),98.5
352,Iceland,2021,Gross enrollment ratio - Primary (female),98.6
352,Iceland,2021,Students enrolled in lower secondary education (thousands),14
352,Iceland,2021,Gross enrollment ratio - Lower secondary level (male),99.0
352,Iceland,2021,Gross enrollment ratio - Lower secondary level (female),98.5
352,Iceland,2021,Students enrolled in upper secondary education (thousands),23
352,Iceland,2021,Gross enrollment ratio - Upper secondary level (male),131.6
352,Iceland,2021,Gross enrollment ratio - Upper secondary level (female),124.1
356,India,2003,Students enrolled in primary education (thousands),"125,569"
356,India,2003,Gross enrollment ratio - Primary (male),108.0
356,India,2003,Gross enrollment ratio - Primary (female),104.2
356,India,2003,Students enrolled in lower secondary education (thousands),"46,845"
356,India,2003,Gross enrollment ratio - Lower secondary level (male),73.9
356,India,2003,Gross enrollment ratio - Lower secondary level (female),62.7
356,India,2003,Students enrolled in upper secondary education (thousands),"34,205"
356,India,2003,Gross enrollment ratio - Upper secondary level (male),44.4
356,India,2003,Gross enrollment ratio - Upper secondary level (female),33.0
356,India,2005,Students enrolled in lower secondary education (thousands),"51,644"
356,India,2005,Gross enrollment ratio - Lower secondary level (male),79.4
356,India,2005,Gross enrollment ratio - Lower secondary level (female),69.1
356,India,2005,Students enrolled in upper secondary education (thousands),"37,818"
356,India,2005,Gross enrollment ratio - Upper secondary level (male),47.9
356,India,2005,Gross enrollment ratio - Upper secondary level (female),36.2
356,India,2010,Students enrolled in primary education (thousands),"138,414"
356,India,2010,Gross enrollment ratio - Primary (male),111.9
356,India,2010,Gross enrollment ratio - Primary (female),113.2
356,India,2010,Students enrolled in lower secondary education (thousands),"59,421"
356,India,2010,Gross enrollment ratio - Lower secondary level (male),84.4
356,India,2010,Gross enrollment ratio - Lower secondary level (female),81.0
356,India,2010,Students enrolled in upper secondary education (thousands),"48,266"
356,India,2010,Gross enrollment ratio - Upper secondary level (male),54.9
356,India,2010,Gross enrollment ratio - Upper secondary level (female),48.5
356,India,2015,Students enrolled in primary education (thousands),"127,828"
356,India,2015,Gross enrollment ratio - Primary (male),103.2
356,India,2015,Gross enrollment ratio - Primary (female),105.3
356,India,2015,Students enrolled in lower secondary education (thousands),"66,460"
356,India,2015,Gross enrollment ratio - Lower secondary level (male),86.8
356,India,2015,Gross enrollment ratio - Lower secondary level (female),90.0
356,India,2015,Students enrolled in upper secondary education (thousands),"63,083"
356,India,2015,Gross enrollment ratio - Upper secondary level (male),66.2
356,India,2015,Gross enrollment ratio - Upper secondary level (female),62.9
356,India,2022,Students enrolled in primary education (thousands),"131,348"
356,India,2022,Gross enrollment ratio - Primary (male),111.3
356,India,2022,Gross enrollment ratio - Primary (female),110.8
356,India,2022,Students enrolled in lower secondary education (thousands),"66,914"
356,India,2022,Gross enrollment ratio - Lower secondary level (male),90.9
356,India,2022,Gross enrollment ratio - Lower secondary level (female),92.9
356,India,2022,Students enrolled in upper secondary education (thousands),"72,184"
356,India,2022,Gross enrollment ratio - Upper secondary level (male),75.2
356,India,2022,Gross enrollment ratio - Upper secondary level (female),71.3
372,Ireland,2005,Students enrolled in primary education (thousands),454
372,Ireland,2005,Gross enrollment ratio - Primary (male),103.3
372,Ireland,2005,Gross enrollment ratio - Primary (female),102.9
372,Ireland,2005,Students enrolled in lower secondary education (thousands),175
372,Ireland,2005,Gross enrollment ratio - Lower secondary level (male),100.0
372,Ireland,2005,Gross enrollment ratio - Lower secondary level (female),103.9
372,Ireland,2005,Students enrolled in upper secondary education (thousands),142
372,Ireland,2005,Gross enrollment ratio - Upper secondary level (male),113.0
372,Ireland,2005,Gross enrollment ratio - Upper secondary level (female),130.2
372,Ireland,2010,Students enrolled in primary education (thousands),506
372,Ireland,2010,Gross enrollment ratio - Primary (male),103.2
372,Ireland,2010,Gross enrollment ratio - Primary (female),103.3
372,Ireland,2010,Students enrolled in lower secondary education (thousands),183
372,Ireland,2010,Gross enrollment ratio - Lower secondary level (male),106.6
372,Ireland,2010,Gross enrollment ratio - Lower secondary level (female),108.3
372,Ireland,2010,Students enrolled in upper secondary education (thousands),154
372,Ireland,2010,Gross enrollment ratio - Upper secondary level (male),126.9
372,Ireland,2010,Gross enrollment ratio - Upper secondary level (female),141.6
372,Ireland,2015,Students enrolled in primary education (thousands),545
372,Ireland,2015,Gross enrollment ratio - Primary (male),101.4
372,Ireland,2015,Gross enrollment ratio - Primary (female),101.0
372,Ireland,2015,Students enrolled in lower secondary education (thousands),190
372,Ireland,2015,Gross enrollment ratio - Lower secondary level (male),103.4
372,Ireland,2015,Gross enrollment ratio - Lower secondary level (female),103.8
372,Ireland,2015,Students enrolled in upper secondary education (thousands),165
372,Ireland,2015,Gross enrollment ratio - Upper secondary level (male),133.7
372,Ireland,2015,Gross enrollment ratio - Upper secondary level (female),141.5
372,Ireland,2021,Students enrolled in primary education (thousands),557
372,Ireland,2021,Gross enrollment ratio - Primary (male),99.4
372,Ireland,2021,Gross enrollment ratio - Primary (female),100.6
372,Ireland,2021,Students enrolled in lower secondary education (thousands),219
372,Ireland,2021,Gross enrollment ratio - Lower secondary level (male),107.0
372,Ireland,2021,Gross enrollment ratio - Lower secondary level (female),109.1
372,Ireland,2021,Students enrolled in upper secondary education (thousands),230
372,Ireland,2021,Gross enrollment ratio - Upper secondary level (male),164.1
372,Ireland,2021,Gross enrollment ratio - Upper secondary level (female),192.5
380,Italy,2005,Students enrolled in primary education (thousands),"2,771"
380,Italy,2005,Gross enrollment ratio - Primary (male),104.4
380,Italy,2005,Gross enrollment ratio - Primary (female),103.5
380,Italy,2005,Students enrolled in lower secondary education (thousands),"1,792"
380,Italy,2005,Gross enrollment ratio - Lower secondary level (male),107.0
380,Italy,2005,Gross enrollment ratio - Lower secondary level (female),103.8
380,Italy,2005,Students enrolled in upper secondary education (thousands),"2,715"
380,Italy,2005,Gross enrollment ratio - Upper secondary level (male),95.1
380,Italy,2005,Gross enrollment ratio - Upper secondary level (female),95.8
380,Italy,2010,Students enrolled in primary education (thousands),"2,822"
380,Italy,2010,Gross enrollment ratio - Primary (male),101.1
380,Italy,2010,Gross enrollment ratio - Primary (female),100.5
380,Italy,2010,Students enrolled in lower secondary education (thousands),"1,778"
380,Italy,2010,Gross enrollment ratio - Lower secondary level (male),107.5
380,Italy,2010,Gross enrollment ratio - Lower secondary level (female),105.2
380,Italy,2010,Students enrolled in upper secondary education (thousands),"2,849"
380,Italy,2010,Gross enrollment ratio - Upper secondary level (male),98.4
380,Italy,2010,Gross enrollment ratio - Upper secondary level (female),98.7
380,Italy,2015,Students enrolled in primary education (thousands),"2,856"
380,Italy,2015,Gross enrollment ratio - Primary (male),100.6
380,Italy,2015,Gross enrollment ratio - Primary (female),100.2
380,Italy,2015,Students enrolled in lower secondary education (thousands),"1,773"
380,Italy,2015,Gross enrollment ratio - Lower secondary level (male),105.8
380,Italy,2015,Gross enrollment ratio - Lower secondary level (female),103.1
380,Italy,2015,Students enrolled in upper secondary education (thousands),"2,833"
380,Italy,2015,Gross enrollment ratio - Upper secondary level (male),99.5
380,Italy,2015,Gross enrollment ratio - Upper secondary level (female),99.0
380,Italy,2021,Students enrolled in primary education (thousands),"2,671"
380,Italy,2021,Gross enrollment ratio - Primary (male),102.0
380,Italy,2021,Gross enrollment ratio - Primary (female),101.2
380,Italy,2021,Students enrolled in lower secondary education (thousands),"1,751"
380,Italy,2021,Gross enrollment ratio - Lower secondary level (male),103.8
380,Italy,2021,Gross enrollment ratio - Lower secondary level (female),102.1
380,Italy,2021,Students enrolled in upper secondary education (thousands),"2,898"
380,Italy,2021,Gross enrollment ratio - Upper secondary level (male),102.5
380,Italy,2021,Gross enrollment ratio - Upper secondary level (female),101.4
392,Japan,2015,Students enrolled in primary education (thousands),"6,638"
392,Japan,2015,Gross enrollment ratio - Primary (male),102.6
392,Japan,2015,Gross enrollment ratio - Primary (female),102.3
392,Japan,2015,Students enrolled in lower secondary education (thousands),"3,551"
392,Japan,2015,Gross enrollment ratio - Lower secondary level (male),101.7
392,Japan,2015,Gross enrollment ratio - Lower secondary level (female),101.6
392,Japan,2015,Students enrolled in upper secondary education (thousands),"3,670"
392,Japan,2015,Gross enrollment ratio - Upper secondary level (male),102.5
392,Japan,2015,Gross enrollment ratio - Upper secondary level (female),103.0
392,Japan,2021,Students enrolled in primary education (thousands),"6,380"
392,Japan,2021,Gross enrollment ratio - Primary (male),102.2
392,Japan,2021,Gross enrollment ratio - Primary (female),102.2
392,Japan,2021,Students enrolled in lower secondary education (thousands),"3,276"
392,Japan,2021,Gross enrollment ratio - Lower secondary level (male),101.0
392,Japan,2021,Gross enrollment ratio - Lower secondary level (female),100.9
392,Japan,2021,Students enrolled in upper secondary education (thousands),"3,438"
392,Japan,2021,Gross enrollment ratio - Upper secondary level (male),103.0
392,Japan,2021,Gross enrollment ratio - Upper secondary level (female),103.7
428,Latvia,2005,Students enrolled in primary education (thousands),84
428,Latvia,2005,Gross enrollment ratio - Primary (male),106.1
428,Latvia,2005,Gross enrollment ratio - Primary (female),103.5
428,Latvia,2005,Students enrolled in lower secondary education (thousands),162
428,Latvia,2005,Gross enrollment ratio - Lower secondary level (male),107.2
428,Latvia,2005,Gross enrollment ratio - Lower secondary level (female),103.2
428,Latvia,2005,Students enrolled in upper secondary education (thousands),110
428,Latvia,2005,Gross enrollment ratio - Upper secondary level (male),97.1
428,Latvia,2005,Gross enrollment ratio - Upper secondary level (female),101.4
428,Latvia,2010,Students enrolled in primary education (thousands),114
428,Latvia,2010,Gross enrollment ratio - Primary (male),103.9
428,Latvia,2010,Gross enrollment ratio - Primary (female),101.9
428,Latvia,2010,Students enrolled in lower secondary education (thousands),64
428,Latvia,2010,Gross enrollment ratio - Lower secondary level (male),108.2
428,Latvia,2010,Gross enrollment ratio - Lower secondary level (female),104.0
428,Latvia,2010,Students enrolled in upper secondary education (thousands),83
428,Latvia,2010,Gross enrollment ratio - Upper secondary level (male),100.0
428,Latvia,2010,Gross enrollment ratio - Upper secondary level (female),100.7
428,Latvia,2015,Students enrolled in primary education (thousands),117
428,Latvia,2015,Gross enrollment ratio - Primary (male),99.4
428,Latvia,2015,Gross enrollment ratio - Primary (female),99.4
428,Latvia,2015,Students enrolled in lower secondary education (thousands),55
428,Latvia,2015,Gross enrollment ratio - Lower secondary level (male),104.4
428,Latvia,2015,Gross enrollment ratio - Lower secondary level (female),101.5
428,Latvia,2015,Students enrolled in upper secondary education (thousands),62
428,Latvia,2015,Gross enrollment ratio - Upper secondary level (male),122.9
428,Latvia,2015,Gross enrollment ratio - Upper secondary level (female),121.4
428,Latvia,2022,Students enrolled in primary education (thousands),119
428,Latvia,2022,Gross enrollment ratio - Primary (male),99.4
428,Latvia,2022,Gross enrollment ratio - Primary (female),99.5
428,Latvia,2022,Students enrolled in lower secondary education (thousands),63
428,Latvia,2022,Gross enrollment ratio - Lower secondary level (male),101.1
428,Latvia,2022,Gross enrollment ratio - Lower secondary level (female),100.2
428,Latvia,2022,Students enrolled in upper secondary education (thousands),61
428,Latvia,2022,Gross enrollment ratio - Upper secondary level (male),108.1
428,Latvia,2022,Gross enrollment ratio - Upper secondary level (female),110.8
438,Liechtenstein,2005,Students enrolled in primary education (thousands),2
438,Liechtenstein,2005,Gross enrollment ratio - Primary (male),104.9
438,Liechtenstein,2005,Gross enrollment ratio - Primary (female),106.7
438,Liechtenstein,2005,Students enrolled in lower secondary education (thousands),2
438,Liechtenstein,2005,Gross enrollment ratio - Lower secondary level (male),97.0
438,Liechtenstein,2005,Gross enrollment ratio - Lower secondary level (female),96.0
438,Liechtenstein,2005,Students enrolled in upper secondary education (thousands),2
438,Liechtenstein,2005,Gross enrollment ratio - Upper secondary level (male),136.4
438,Liechtenstein,2005,Gross enrollment ratio - Upper secondary level (female),104.6
438,Liechtenstein,2010,Students enrolled in primary education (thousands),2
438,Liechtenstein,2010,Gross enrollment ratio - Primary (male),108.6
438,Liechtenstein,2010,Gross enrollment ratio - Primary (female),102.3
438,Liechtenstein,2010,Students enrolled in lower secondary education (thousands),2
438,Liechtenstein,2010,Gross enrollment ratio - Lower secondary level (male),103.1
438,Liechtenstein,2010,Gross enrollment ratio - Lower secondary level (female),103.0
438,Liechtenstein,2010,Students enrolled in upper secondary education (thousands),2
438,Liechtenstein,2010,Gross enrollment ratio - Upper secondary level (male),137.6
438,Liechtenstein,2010,Gross enrollment ratio - Upper secondary level (female),96.2
438,Liechtenstein,2015,Students enrolled in primary education (thousands),2
438,Liechtenstein,2015,Gross enrollment ratio - Primary (male),106.5
438,Liechtenstein,2015,Gross enrollment ratio - Primary (female),104.8
438,Liechtenstein,2015,Students enrolled in lower secondary education (thousands),2
438,Liechtenstein,2015,Gross enrollment ratio - Lower secondary level (male),101.9
438,Liechtenstein,2015,Gross enrollment ratio - Lower secondary level (female),94.1
438,Liechtenstein,2015,Students enrolled in upper secondary education (thousands),2
438,Liechtenstein,2015,Gross enrollment ratio - Upper secondary level (male),167.5
438,Liechtenstein,2015,Gross enrollment ratio - Upper secondary level (female),110.9
438,Liechtenstein,2021,Students enrolled in primary education (thousands),2
438,Liechtenstein,2021,Gross enrollment ratio - Primary (male),103.3
438,Liechtenstein,2021,Gross enrollment ratio - Primary (female),100.8
438,Liechtenstein,2021,Students enrolled in lower secondary education (thousands),2
438,Liechtenstein,2021,Gross enrollment ratio - Lower secondary level (male),103.1
438,Liechtenstein,2021,Gross enrollment ratio - Lower secondary level (female),99.7
438,Liechtenstein,2021,Students enrolled in upper secondary education (thousands),2
438,Liechtenstein,2021,Gross enrollment ratio - Upper secondary level (male),160.7
438,Liechtenstein,2021,Gross enrollment ratio - Upper secondary level (female),121.0
440,Lithuania,2005,Students enrolled in primary education (thousands),158
440,Lithuania,2005,Gross enrollment ratio - Primary (male),103.2
440,Lithuania,2005,Gross enrollment ratio - Primary (female),102.4
440,Lithuania,2005,Students enrolled in lower secondary education (thousands),318
440,Lithuania,2005,Gross enrollment ratio - Lower secondary level (male),107.7
440,Lithuania,2005,Gross enrollment ratio - Lower secondary level (female),105.0
440,Lithuania,2005,Students enrolled in upper secondary education (thousands),106
440,Lithuania,2005,Gross enrollment ratio - Upper secondary level (male),96.9
440,Lithuania,2005,Gross enrollment ratio - Upper secondary level (female),101.9
440,Lithuania,2010,Students enrolled in primary education (thousands),122
440,Lithuania,2010,Gross enrollment ratio - Primary (male),101.0
440,Lithuania,2010,Gross enrollment ratio - Primary (female),99.8
440,Lithuania,2010,Students enrolled in lower secondary education (thousands),238
440,Lithuania,2010,Gross enrollment ratio - Lower secondary level (male),105.6
440,Lithuania,2010,Gross enrollment ratio - Lower secondary level (female),102.3
440,Lithuania,2010,Students enrolled in upper secondary education (thousands),105
440,Lithuania,2010,Gross enrollment ratio - Upper secondary level (male),106.8
440,Lithuania,2010,Gross enrollment ratio - Upper secondary level (female),108.3
440,Lithuania,2015,Students enrolled in primary education (thousands),108
440,Lithuania,2015,Gross enrollment ratio - Primary (male),102.2
440,Lithuania,2015,Gross enrollment ratio - Primary (female),101.9
440,Lithuania,2015,Students enrolled in lower secondary education (thousands),183
440,Lithuania,2015,Gross enrollment ratio - Lower secondary level (male),106.0
440,Lithuania,2015,Gross enrollment ratio - Lower secondary level (female),102.0
440,Lithuania,2015,Students enrolled in upper secondary education (thousands),81
440,Lithuania,2015,Gross enrollment ratio - Upper secondary level (male),119.6
440,Lithuania,2015,Gross enrollment ratio - Upper secondary level (female),114.0
440,Lithuania,2021,Students enrolled in primary education (thousands),117
440,Lithuania,2021,Gross enrollment ratio - Primary (male),101.5
440,Lithuania,2021,Gross enrollment ratio - Primary (female),101.3
440,Lithuania,2021,Students enrolled in lower secondary education (thousands),168
440,Lithuania,2021,Gross enrollment ratio - Lower secondary level (male),106.7
440,Lithuania,2021,Gross enrollment ratio - Lower secondary level (female),105.8
440,Lithuania,2021,Students enrolled in upper secondary education (thousands),60
440,Lithuania,2021,Gross enrollment ratio - Upper secondary level (male),121.9
440,Lithuania,2021,Gross enrollment ratio - Upper secondary level (female),115.6
442,Luxembourg,2005,Students enrolled in primary education (thousands),35
442,Luxembourg,2005,Gross enrollment ratio - Primary (male),99.9
442,Luxembourg,2005,Gross enrollment ratio - Primary (female),99.8
442,Luxembourg,2005,Students enrolled in lower secondary education (thousands),18
442,Luxembourg,2005,Gross enrollment ratio - Lower secondary level (male),102.2
442,Luxembourg,2005,Gross enrollment ratio - Lower secondary level (female),106.4
442,Luxembourg,2005,Students enrolled in upper secondary education (thousands),18
442,Luxembourg,2005,Gross enrollment ratio - Upper secondary level (male),82.0
442,Luxembourg,2005,Gross enrollment ratio - Upper secondary level (female),89.1
442,Luxembourg,2010,Students enrolled in primary education (thousands),35
442,Luxembourg,2010,Gross enrollment ratio - Primary (male),97.5
442,Luxembourg,2010,Gross enrollment ratio - Primary (female),98.5
442,Luxembourg,2010,Students enrolled in lower secondary education (thousands),21
442,Luxembourg,2010,Gross enrollment ratio - Lower secondary level (male),112.1
442,Luxembourg,2010,Gross enrollment ratio - Lower secondary level (female),114.4
442,Luxembourg,2010,Students enrolled in upper secondary education (thousands),21
442,Luxembourg,2010,Gross enrollment ratio - Upper secondary level (male),88.3
442,Luxembourg,2010,Gross enrollment ratio - Upper secondary level (female),91.5
442,Luxembourg,2015,Students enrolled in primary education (thousands),36
442,Luxembourg,2015,Gross enrollment ratio - Primary (male),97.2
442,Luxembourg,2015,Gross enrollment ratio - Primary (female),97.6
442,Luxembourg,2015,Students enrolled in lower secondary education (thousands),22
442,Luxembourg,2015,Gross enrollment ratio - Lower secondary level (male),113.6
442,Luxembourg,2015,Gross enrollment ratio - Lower secondary level (female),114.5
442,Luxembourg,2015,Students enrolled in upper secondary education (thousands),25
442,Luxembourg,2015,Gross enrollment ratio - Upper secondary level (male),94.4
442,Luxembourg,2015,Gross enrollment ratio - Upper secondary level (female),100.4
442,Luxembourg,2021,Students enrolled in primary education (thousands),41
442,Luxembourg,2021,Gross enrollment ratio - Primary (male),98.4
442,Luxembourg,2021,Gross enrollment ratio - Primary (female),98.5
442,Luxembourg,2021,Students enrolled in lower secondary education (thousands),23
442,Luxembourg,2021,Gross enrollment ratio - Lower secondary level (male),118.6
442,Luxembourg,2021,Gross enrollment ratio - Lower secondary level (female),111.1
442,Luxembourg,2021,Students enrolled in upper secondary education (thousands),26
442,Luxembourg,2021,Gross enrollment ratio - Upper secondary level (male),95.8
442,Luxembourg,2021,Gross enrollment ratio - Upper secondary level (female),104.6
470,Malta,2005,Students enrolled in primary education (thousands),30
470,Malta,2005,Gross enrollment ratio - Primary (male),103.7
470,Malta,2005,Gross enrollment ratio - Primary (female),102.0
470,Malta,2005,Students enrolled in lower secondary education (thousands),28
470,Malta,2005,Gross enrollment ratio - Lower secondary level (male),99.7
470,Malta,2005,Gross enrollment ratio - Lower secondary level (female),101.5
470,Malta,2005,Students enrolled in upper secondary education (thousands),12
470,Malta,2005,Gross enrollment ratio - Upper secondary level (male),115.6
470,Malta,2005,Gross enrollment ratio - Upper secondary level (female),93.8
470,Malta,2010,Students enrolled in primary education (thousands),25
470,Malta,2010,Gross enrollment ratio - Primary (male),103.2
470,Malta,2010,Gross enrollment ratio - Primary (female),102.0
470,Malta,2010,Students enrolled in lower secondary education (thousands),26
470,Malta,2010,Gross enrollment ratio - Lower secondary level (male),108.7
470,Malta,2010,Gross enrollment ratio - Lower secondary level (female),105.6
470,Malta,2010,Students enrolled in upper secondary education (thousands),11
470,Malta,2010,Gross enrollment ratio - Upper secondary level (male),113.5
470,Malta,2010,Gross enrollment ratio - Upper secondary level (female),86.6
470,Malta,2015,Students enrolled in primary education (thousands),25
470,Malta,2015,Gross enrollment ratio - Primary (male),99.1
470,Malta,2015,Gross enrollment ratio - Primary (female),101.6
470,Malta,2015,Students enrolled in lower secondary education (thousands),13
470,Malta,2015,Gross enrollment ratio - Lower secondary level (male),102.9
470,Malta,2015,Gross enrollment ratio - Lower secondary level (female),102.0
470,Malta,2015,Students enrolled in upper secondary education (thousands),17
470,Malta,2015,Gross enrollment ratio - Upper secondary level (male),86.2
470,Malta,2015,Gross enrollment ratio - Upper secondary level (female),94.8
470,Malta,2022,Students enrolled in primary education (thousands),27
470,Malta,2022,Gross enrollment ratio - Primary (male),93.5
470,Malta,2022,Gross enrollment ratio - Primary (female),93.6
470,Malta,2022,Students enrolled in lower secondary education (thousands),14
470,Malta,2022,Gross enrollment ratio - Lower secondary level (male),101.9
470,Malta,2022,Gross enrollment ratio - Lower secondary level (female),99.5
470,Malta,2022,Students enrolled in upper secondary education (thousands),18
470,Malta,2022,Gross enrollment ratio - Upper secondary level (male),103.0
470,Malta,2022,Gross enrollment ratio - Upper secondary level (female),105.7
484,Mexico,2005,Students enrolled in primary education (thousands),"14,700"
484,Mexico,2005,Gross enrollment ratio - Primary (male),109.4
484,Mexico,2005,Gross enrollment ratio - Primary (female),107.6
484,Mexico,2005,Students enrolled in lower secondary education (thousands),"7,016"
484,Mexico,2005,Gross enrollment ratio - Lower secondary level (male),101.6
484,Mexico,2005,Gross enrollment ratio - Lower secondary level (female),109.0
484,Mexico,2005,Students enrolled in upper secondary education (thousands),"3,548"
484,Mexico,2005,Gross enrollment ratio - Upper secondary level (male),53.7
484,Mexico,2005,Gross enrollment ratio - Upper secondary level (female),56.6
484,Mexico,2010,Students enrolled in primary education (thousands),"14,906"
484,Mexico,2010,Gross enrollment ratio - Primary (male),111.7
484,Mexico,2010,Gross enrollment ratio - Primary (female),110.2
484,Mexico,2010,Students enrolled in lower secondary education (thousands),"7,627"
484,Mexico,2010,Gross enrollment ratio - Lower secondary level (male),108.8
484,Mexico,2010,Gross enrollment ratio - Lower secondary level (female),118.4
484,Mexico,2010,Students enrolled in upper secondary education (thousands),"4,055"
484,Mexico,2010,Gross enrollment ratio - Upper secondary level (male),59.0
484,Mexico,2010,Gross enrollment ratio - Upper secondary level (female),62.7
484,Mexico,2015,Students enrolled in primary education (thousands),"14,398"
