"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Madagascar","2006","Not applicable","Not applicable","Percent","7.79992"
"Madagascar","2005","Not applicable","Not applicable","Percent","7.63104"
"Madagascar","2004","Not applicable","Not applicable","Percent","7.74743"
"Malawi","2011","Not applicable","Not applicable","Percent","10.28436"
"Malawi","2010","Not applicable","Not applicable","Percent","5.82751"
"Malawi","2007","Not applicable","Not applicable","Percent","0"
"Malawi","2004","Not applicable","Not applicable","Percent","0"
"Malawi","1999","Not applicable","Not applicable","Percent","0"
"Malaysia","2014","Not applicable","Not applicable","Percent","30.65254"
"Malaysia","2013","Not applicable","Not applicable","Percent","37.96557"
"Malaysia","2012","Not applicable","Not applicable","Percent","37.40052"
"Malaysia","2011","Not applicable","Not applicable","Percent","36.98842"
"Malaysia","2010","Not applicable","Not applicable","Percent","43.14198"
"Malaysia","2009","Not applicable","Not applicable","Percent","40.56655"
"Malaysia","2008","Not applicable","Not applicable","Percent","40.36416"
"Malaysia","2007","Not applicable","Not applicable","Percent","36.11067"
"Malaysia","2006","Not applicable","Not applicable","Percent","32.46829"
"Malaysia","2005","Not applicable","Not applicable","Percent","35.46042"
"Malaysia","2004","Not applicable","Not applicable","Percent","32.64759"
"Malaysia","2003","Not applicable","Not applicable","Percent","31.09559"
"Malaysia","2002","Not applicable","Not applicable","Percent","31.82099"
"Malaysia","2001","Not applicable","Not applicable","Percent","32.19462"
"Malaysia","2000","Not applicable","Not applicable","Percent","35.21763"
"Malaysia","1999","Not applicable","Not applicable","Percent","32.86969"
"Malaysia","1998","Not applicable","Not applicable","Percent","38.80621"
"Maldives","2003","Not applicable","Not applicable","Percent","0"
"Maldives","2002","Not applicable","Not applicable","Percent","0"
"Maldives","2001","Not applicable","Not applicable","Percent","0"
"Mali","2009","Not applicable","Not applicable","Percent","11.89821"
"Malta","2014","Not applicable","Not applicable","Percent","1.24504"
"Malta","2013","Not applicable","Not applicable","Percent","0.8112"
"Malta","2012","Not applicable","Not applicable","Percent","0"
"Malta","2011","Not applicable","Not applicable","Percent","0"
"Malta","2010","Not applicable","Not applicable","Percent","0"
"Malta","2009","Not applicable","Not applicable","Percent","0"
"Malta","2008","Not applicable","Not applicable","Percent","0"
"Malta","2007","Not applicable","Not applicable","Percent","0"
"Malta","2005","Not applicable","Not applicable","Percent","0"
"Malta","2004","Not applicable","Not applicable","Percent","0"
"Malta","2003","Not applicable","Not applicable","Percent","0"
"Malta","2001","Not applicable","Not applicable","Percent","0"
"Malta","2000","Not applicable","Not applicable","Percent","0"
"Marshall Islands","2002","Not applicable","Not applicable","Percent","22.36988"
"Mauritania","2015","Not applicable","Not applicable","Percent","0"
"Mauritania","2013","Not applicable","Not applicable","Percent","0"
"Mauritania","2012","Not applicable","Not applicable","Percent","0"
"Mauritania","2011","Not applicable","Not applicable","Percent","0"
"Mauritania","2010","Not applicable","Not applicable","Percent","0"
"Mauritania","2009","Not applicable","Not applicable","Percent","0"
"Mauritania","2008","Not applicable","Not applicable","Percent","0"
"Mauritania","2007","Not applicable","Not applicable","Percent","0"
"Mauritania","2006","Not applicable","Not applicable","Percent","0"
"Mauritania","2005","Not applicable","Not applicable","Percent","0"
"Mauritania","2004","Not applicable","Not applicable","Percent","0"
"Mauritania","2003","Not applicable","Not applicable","Percent","0"
"Mauritania","2002","Not applicable","Not applicable","Percent","0"
"Mauritius","2014","Not applicable","Not applicable","Percent","43.66117"
"Mauritius","2013","Not applicable","Not applicable","Percent","43.23298"
"Mauritius","2012","Not applicable","Not applicable","Percent","46.31644"
"Mauritius","2011","Not applicable","Not applicable","Percent","37.49791"
"Mauritius","2010","Not applicable","Not applicable","Percent","34.88497"
"Mauritius","2009","Not applicable","Not applicable","Percent","34.90915"
"Mauritius","2008","Not applicable","Not applicable","Percent","38.41583"
"Mauritius","2007","Not applicable","Not applicable","Percent","40.28558"
"Mauritius","2006","Not applicable","Not applicable","Percent","40.64174"
"Mauritius","2005","Not applicable","Not applicable","Percent","38.53466"
"Mauritius","2004","Not applicable","Not applicable","Percent","41.96971"
"Mauritius","2003","Not applicable","Not applicable","Percent","42.33559"
"Mauritius","2002","Not applicable","Not applicable","Percent","41.14123"
"Mauritius","2001","Not applicable","Not applicable","Percent","33.05288"
"Mauritius","2000","Not applicable","Not applicable","Percent","32.58038"
"Mauritius","1999","Not applicable","Not applicable","Percent","30.22633"
"Mexico","2014","Not applicable","Not applicable","Percent","30.61229"
"Mexico","2013","Not applicable","Not applicable","Percent","31.08875"
"Mexico","2012","Not applicable","Not applicable","Percent","31.72307"
"Mexico","2011","Not applicable","Not applicable","Percent","31.66752"
"Mexico","2010","Not applicable","Not applicable","Percent","32.2597"
"Mexico","2009","Not applicable","Not applicable","Percent","33.1135"
"Mexico","2008","Not applicable","Not applicable","Percent","33.32793"
"Mexico","2007","Not applicable","Not applicable","Percent","32.97488"
"Mexico","2006","Not applicable","Not applicable","Percent","32.68102"
"Mexico","2005","Not applicable","Not applicable","Percent","32.6939"
"Mexico","2004","Not applicable","Not applicable","Percent","32.97302"
"Mexico","2003","Not applicable","Not applicable","Percent","33.18267"
"Mexico","2002","Not applicable","Not applicable","Percent","32.79108"
"Mexico","2001","Not applicable","Not applicable","Percent","32.12186"
"Mexico","2000","Not applicable","Not applicable","Percent","30.35226"
"Mexico","1999","Not applicable","Not applicable","Percent","28.41344"
"Moldova","2013","Not applicable","Not applicable","Percent","17.12095"
"Moldova","2012","Not applicable","Not applicable","Percent","16.51734"
"Moldova","2011","Not applicable","Not applicable","Percent","15.98676"
"Moldova","2010","Not applicable","Not applicable","Percent","16.24823"
"Moldova","2009","Not applicable","Not applicable","Percent","17.3241"
"Moldova","2008","Not applicable","Not applicable","Percent","15.97552"
"Moldova","2007","Not applicable","Not applicable","Percent","15.41405"
"Moldova","2003","Not applicable","Not applicable","Percent","23.7049"
"Moldova","2002","Not applicable","Not applicable","Percent","24.99002"
"Moldova","2001","Not applicable","Not applicable","Percent","23.46511"
"Monaco","2004","Not applicable","Not applicable","Percent","0"
"Monaco","2003","Not applicable","Not applicable","Percent","0"
"Monaco","2002","Not applicable","Not applicable","Percent","0"
"Monaco","2001","Not applicable","Not applicable","Percent","0"
"Monaco","2000","Not applicable","Not applicable","Percent","0"
"Monaco","1999","Not applicable","Not applicable","Percent","0"
"Mongolia","2014","Not applicable","Not applicable","Percent","41.46571"
"Mongolia","2013","Not applicable","Not applicable","Percent","39.79082"
"Mongolia","2012","Not applicable","Not applicable","Percent","39.82434"
"Mongolia","2011","Not applicable","Not applicable","Percent","38.696"
"Mongolia","2010","Not applicable","Not applicable","Percent","39.3246"
"Mongolia","2009","Not applicable","Not applicable","Percent","34.27877"
"Mongolia","2008","Not applicable","Not applicable","Percent","34.19387"
"Mongolia","2007","Not applicable","Not applicable","Percent","34.36041"
"Mongolia","2006","Not applicable","Not applicable","Percent","33.52002"
"Mongolia","2005","Not applicable","Not applicable","Percent","32.12867"
"Mongolia","2004","Not applicable","Not applicable","Percent","31.82328"
"Mongolia","2003","Not applicable","Not applicable","Percent","31.82361"
"Mongolia","2002","Not applicable","Not applicable","Percent","33.11327"
"Mongolia","2001","Not applicable","Not applicable","Percent","33.02813"
"Mongolia","2000","Not applicable","Not applicable","Percent","31.03681"
"Mongolia","1999","Not applicable","Not applicable","Percent","29.24225"
"Montserrat","2010","Not applicable","Not applicable","Percent","100"
"Montserrat","2009","Not applicable","Not applicable","Percent","100"
"Montserrat","2008","Not applicable","Not applicable","Percent","100"
"Montserrat","2007","Not applicable","Not applicable","Percent","0"
"Montserrat","2006","Not applicable","Not applicable","Percent","0"
"Montserrat","2005","Not applicable","Not applicable","Percent","0"
"Montserrat","2004","Not applicable","Not applicable","Percent","0"
"Montserrat","2003","Not applicable","Not applicable","Percent","0"
"Montserrat","2002","Not applicable","Not applicable","Percent","0"
"Montserrat","2001","Not applicable","Not applicable","Percent","0"
"Montserrat","2000","Not applicable","Not applicable","Percent","0"
"Montserrat","1999","Not applicable","Not applicable","Percent","0"
"Morocco","2014","Not applicable","Not applicable","Percent","7.7338"
"Morocco","2013","Not applicable","Not applicable","Percent","8.75024"
"Morocco","2012","Not applicable","Not applicable","Percent","9.73638"
"Morocco","2011","Not applicable","Not applicable","Percent","10.89189"
"Morocco","2010","Not applicable","Not applicable","Percent","12.44978"
"Morocco","2009","Not applicable","Not applicable","Percent","12.22771"
"Morocco","2008","Not applicable","Not applicable","Percent","11.02981"
"Morocco","2007","Not applicable","Not applicable","Percent","10.38515"
"Morocco","2006","Not applicable","Not applicable","Percent","9.02156"
"Morocco","2005","Not applicable","Not applicable","Percent","8.2518"
"Morocco","2004","Not applicable","Not applicable","Percent","7.82523"
"Morocco","2003","Not applicable","Not applicable","Percent","6.74558"
"Morocco","2002","Not applicable","Not applicable","Percent","5.77278"
"Morocco","2001","Not applicable","Not applicable","Percent","4.8049"
"Morocco","2000","Not applicable","Not applicable","Percent","4.3263"
"Morocco","1999","Not applicable","Not applicable","Percent","3.39187"
"Mozambique","2014","Not applicable","Not applicable","Percent","33.31745"
"Mozambique","2013","Not applicable","Not applicable","Percent","24.25101"
"Mozambique","2012","Not applicable","Not applicable","Percent","34.09544"
"Mozambique","2011","Not applicable","Not applicable","Percent","29.48424"
"Mozambique","2010","Not applicable","Not applicable","Percent","28.67405"
"Mozambique","2009","Not applicable","Not applicable","Percent","24.14659"
"Mozambique","2008","Not applicable","Not applicable","Percent","22.28289"
"Mozambique","2005","Not applicable","Not applicable","Percent","33.34158"
"Mozambique","2004","Not applicable","Not applicable","Percent","32.09472"
"Myanmar","2012","Not applicable","Not applicable","Percent","0"
"Myanmar","2011","Not applicable","Not applicable","Percent","0"
"Myanmar","2007","Not applicable","Not applicable","Percent","0"
"Myanmar","2001","Not applicable","Not applicable","Percent","0"
"Myanmar","1998","Not applicable","Not applicable","Percent","0"
"Namibia","2008","Not applicable","Not applicable","Percent","88.28335"
"Namibia","2006","Not applicable","Not applicable","Percent","82.48009"
"Namibia","2002","Not applicable","Not applicable","Percent","100"
"Namibia","2001","Not applicable","Not applicable","Percent","100"
"Namibia","1998","Not applicable","Not applicable","Percent","0"
"Nepal","2013","Not applicable","Not applicable","Percent","65.14525"
"Nepal","2011","Not applicable","Not applicable","Percent","61.69193"
"Nepal","2010","Not applicable","Not applicable","Percent","59.31"
"Nepal","2009","Not applicable","Not applicable","Percent","56.14529"
"Nepal","2008","Not applicable","Not applicable","Percent","55.78914"
"Nepal","2006","Not applicable","Not applicable","Percent","40.74853"
"Nepal","2005","Not applicable","Not applicable","Percent","47.11992"
"Nepal","2003","Not applicable","Not applicable","Percent","32.98669"
"Nepal","2002","Not applicable","Not applicable","Percent","29.67327"
"Nepal","2001","Not applicable","Not applicable","Percent","20.69319"
"Nepal","2000","Not applicable","Not applicable","Percent","25.53151"
"Netherlands","2012","Not applicable","Not applicable","Percent","13.35844"
"Netherlands","2003","Not applicable","Not applicable","Percent","100"
"Netherlands","2001","Not applicable","Not applicable","Percent","100"
"Netherlands","1999","Not applicable","Not applicable","Percent","100"
"New Zealand","2014","Not applicable","Not applicable","Percent","13.67227"
"New Zealand","2013","Not applicable","Not applicable","Percent","12.44819"
"New Zealand","2012","Not applicable","Not applicable","Percent","12.672"
"New Zealand","2011","Not applicable","Not applicable","Percent","12.60344"
"New Zealand","2010","Not applicable","Not applicable","Percent","11.90653"
"New Zealand","2009","Not applicable","Not applicable","Percent","13.87761"
"New Zealand","2008","Not applicable","Not applicable","Percent","12.06851"
"New Zealand","2007","Not applicable","Not applicable","Percent","11.04554"
"New Zealand","2005","Not applicable","Not applicable","Percent","9.13106"
"New Zealand","2003","Not applicable","Not applicable","Percent","6.92084"
"New Zealand","2001","Not applicable","Not applicable","Percent","6.13058"
"New Zealand","2000","Not applicable","Not applicable","Percent","5.464"
"New Zealand","1999","Not applicable","Not applicable","Percent","4.03687"
"New Zealand","1998","Not applicable","Not applicable","Percent","2.52592"
"Nicaragua","2002","Not applicable","Not applicable","Percent","41.43061"
"Niger","2012","Not applicable","Not applicable","Percent","24.67377"
"Niger","2011","Not applicable","Not applicable","Percent","25.02728"
"Niger","2010","Not applicable","Not applicable","Percent","25.02925"
"Niger","2009","Not applicable","Not applicable","Percent","29.01451"
"Niger","2008","Not applicable","Not applicable","Percent","33.15917"
"Niger","2007","Not applicable","Not applicable","Percent","29.05511"
"Niger","2006","Not applicable","Not applicable","Percent","20.36938"
"Niger","2005","Not applicable","Not applicable","Percent","31.84554"
"Niger","2004","Not applicable","Not applicable","Percent","24.64098"
"Norway","2014","Not applicable","Not applicable","Percent","15.58626"
"Norway","2013","Not applicable","Not applicable","Percent","16.52207"
"Norway","2012","Not applicable","Not applicable","Percent","14.84485"
"Norway","2011","Not applicable","Not applicable","Percent","14.52841"
"Norway","2010","Not applicable","Not applicable","Percent","14.20523"
"Occupied Palestinian Territory","2014","Not applicable","Not applicable","Percent","85.86674"
"Occupied Palestinian Territory","2013","Not applicable","Not applicable","Percent","86.28768"
"Occupied Palestinian Territory","2012","Not applicable","Not applicable","Percent","86.04289"
"Occupied Palestinian Territory","2011","Not applicable","Not applicable","Percent","86.99275"
"Occupied Palestinian Territory","2010","Not applicable","Not applicable","Percent","87.30782"
"Occupied Palestinian Territory","2009","Not applicable","Not applicable","Percent","87.97415"
"Occupied Palestinian Territory","2008","Not applicable","Not applicable","Percent","89.44529"
"Occupied Palestinian Territory","2007","Not applicable","Not applicable","Percent","88.63042"
"Oman","2014","Not applicable","Not applicable","Percent","48.26965"
"Oman","2013","Not applicable","Not applicable","Percent","45.74747"
"Oman","2011","Not applicable","Not applicable","Percent","45.07229"
"Oman","2010","Not applicable","Not applicable","Percent","44.8612"
"Oman","2007","Not applicable","Not applicable","Percent","37.86313"
"Pakistan","2014","Not applicable","Not applicable","Percent","15.1192"
"Pakistan","2013","Not applicable","Not applicable","Percent","12.95779"
"Pakistan","2011","Not applicable","Not applicable","Percent","34.33264"
"Pakistan","2009","Not applicable","Not applicable","Percent","32.92314"
"Pakistan","2008","Not applicable","Not applicable","Percent","32.92315"
"Pakistan","2005","Not applicable","Not applicable","Percent","7.99774"
"Pakistan","2004","Not applicable","Not applicable","Percent","12.02153"
"Pakistan","2003","Not applicable","Not applicable","Percent","6.53974"
"Palau","2001","Not applicable","Not applicable","Percent","100"
"Panama","2013","Not applicable","Not applicable","Percent","26.02452"
"Panama","2012","Not applicable","Not applicable","Percent","36.21205"
"Panama","2011","Not applicable","Not applicable","Percent","34.07043"
"Panama","2010","Not applicable","Not applicable","Percent","36.35958"
"Panama","2009","Not applicable","Not applicable","Percent","34.17672"
"Panama","2008","Not applicable","Not applicable","Percent","30.98518"
"Panama","2007","Not applicable","Not applicable","Percent","27.85768"
"Panama","2006","Not applicable","Not applicable","Percent","25.51782"
"Panama","2005","Not applicable","Not applicable","Percent","20.98668"
"Panama","2002","Not applicable","Not applicable","Percent","12.11979"
"Papua New Guinea","1998","Not applicable","Not applicable","Percent","20.85404"
"Paraguay","2010","Not applicable","Not applicable","Percent","69.76569"
"Paraguay","2009","Not applicable","Not applicable","Percent","66.77477"
"Paraguay","2008","Not applicable","Not applicable","Percent","64.46568"
"Paraguay","2007","Not applicable","Not applicable","Percent","62.66158"
"Paraguay","2005","Not applicable","Not applicable","Percent","56.77949"
"Paraguay","2002","Not applicable","Not applicable","Percent","58.29516"
"Peru","2006","Not applicable","Not applicable","Percent","54.32351"
"Peru","2005","Not applicable","Not applicable","Percent","51.06114"
"Peru","2004","Not applicable","Not applicable","Percent","49.48783"
"Peru","2003","Not applicable","Not applicable","Percent","47.8509"
"Peru","2002","Not applicable","Not applicable","Percent","46.89798"
"Philippines","2014","Not applicable","Not applicable","Percent","56.81611"
"Philippines","2013","Not applicable","Not applicable","Percent","57.08012"
"Philippines","2012","Not applicable","Not applicable","Percent","58.00301"
"Philippines","2011","Not applicable","Not applicable","Percent","59.34809"
"Philippines","2010","Not applicable","Not applicable","Percent","60.78447"
"Philippines","2009","Not applicable","Not applicable","Percent","62.56926"
"Philippines","2008","Not applicable","Not applicable","Percent","65.93549"
"Philippines","2006","Not applicable","Not applicable","Percent","65.78494"
"Philippines","2005","Not applicable","Not applicable","Percent","65.88828"
"Philippines","2004","Not applicable","Not applicable","Percent","65.74461"
"Philippines","2003","Not applicable","Not applicable","Percent","66.38817"
"Philippines","2002","Not applicable","Not applicable","Percent","67.18912"
"Philippines","2001","Not applicable","Not applicable","Percent","68.68522"
"Philippines","1999","Not applicable","Not applicable","Percent","73.06354"
"Poland","2013","Not applicable","Not applicable","Percent","28.03474"
"Poland","2012","Not applicable","Not applicable","Percent","29.64445"
"Poland","2011","Not applicable","Not applicable","Percent","31.3665"
"Poland","2010","Not applicable","Not applicable","Percent","32.85735"
"Poland","2009","Not applicable","Not applicable","Percent","33.36222"
"Poland","2008","Not applicable","Not applicable","Percent","33.18156"
"Poland","2007","Not applicable","Not applicable","Percent","32.19887"
"Poland","2006","Not applicable","Not applicable","Percent","30.83856"
"Poland","2005","Not applicable","Not applicable","Percent","29.45638"
"Poland","2004","Not applicable","Not applicable","Percent","28.53116"
"Poland","2003","Not applicable","Not applicable","Percent","28.27545"
"Poland","2002","Not applicable","Not applicable","Percent","28.29975"
"Poland","2001","Not applicable","Not applicable","Percent","28.19308"
"Poland","2000","Not applicable","Not applicable","Percent","27.50335"
"Poland","1999","Not applicable","Not applicable","Percent","24.24219"
"Poland","1998","Not applicable","Not applicable","Percent","19.56202"
"Portugal","2014","Not applicable","Not applicable","Percent","16.71618"
"Portugal","2013","Not applicable","Not applicable","Percent","18.13747"
"Portugal","2012","Not applicable","Not applicable","Percent","20.16512"
"Portugal","2011","Not applicable","Not applicable","Percent","22.28038"
"Portugal","2010","Not applicable","Not applicable","Percent","23.40789"
"Portugal","2009","Not applicable","Not applicable","Percent","24.27976"
"Portugal","2008","Not applicable","Not applicable","Percent","24.5635"
"Portugal","2007","Not applicable","Not applicable","Percent","24.92522"
"Portugal","2006","Not applicable","Not applicable","Percent","24.98993"
"Portugal","2005","Not applicable","Not applicable","Percent","25.90035"
"Portugal","2004","Not applicable","Not applicable","Percent","27.02202"
"Portugal","2003","Not applicable","Not applicable","Percent","27.51758"
"Portugal","2002","Not applicable","Not applicable","Percent","28.19257"
"Portugal","2001","Not applicable","Not applicable","Percent","29.44857"
"Portugal","2000","Not applicable","Not applicable","Percent","31.76952"
"Portugal","1999","Not applicable","Not applicable","Percent","33.0539"
"Puerto Rico","2013","Not applicable","Not applicable","Percent","74.50905"
"Puerto Rico","2012","Not applicable","Not applicable","Percent","75.0983"
"Puerto Rico","2011","Not applicable","Not applicable","Percent","73.10426"
"Puerto Rico","2010","Not applicable","Not applicable","Percent","71.30031"
"Puerto Rico","2009","Not applicable","Not applicable","Percent","70.51371"
"Puerto Rico","2007","Not applicable","Not applicable","Percent","68.7153"
"Qatar","2014","Not applicable","Not applicable","Percent","26.47001"
"Qatar","2013","Not applicable","Not applicable","Percent","29.8249"
"Qatar","2012","Not applicable","Not applicable","Percent","34.51871"
"Qatar","2011","Not applicable","Not applicable","Percent","36.21027"
"Qatar","2010","Not applicable","Not applicable","Percent","37.79431"
"Qatar","2009","Not applicable","Not applicable","Percent","32.60489"
"Qatar","2008","Not applicable","Not applicable","Percent","29.04743"
"Qatar","2007","Not applicable","Not applicable","Percent","24.60474"
"Republic of Korea","2013","Not applicable","Not applicable","Percent","80.66885"
"Republic of Korea","2012","Not applicable","Not applicable","Percent","80.77417"
"Republic of Korea","2011","Not applicable","Not applicable","Percent","80.66961"
"Republic of Korea","2010","Not applicable","Not applicable","Percent","80.65346"
"Republic of Korea","2009","Not applicable","Not applicable","Percent","80.43505"
"Republic of Korea","2008","Not applicable","Not applicable","Percent","80.22801"
"Republic of Korea","2007","Not applicable","Not applicable","Percent","80.14686"
"Republic of Korea","2006","Not applicable","Not applicable","Percent","80.083"
"Republic of Korea","2005","Not applicable","Not applicable","Percent","80.14248"
"Republic of Korea","2004","Not applicable","Not applicable","Percent","80.4545"
"Republic of Korea","2003","Not applicable","Not applicable","Percent","80.5614"
"Republic of Korea","2002","Not applicable","Not applicable","Percent","80.81256"
"Republic of Korea","2001","Not applicable","Not applicable","Percent","80.84877"
"Republic of Korea","2000","Not applicable","Not applicable","Percent","80.5893"
"Republic of Korea","1999","Not applicable","Not applicable","Percent","80.31122"
"Republic of Korea","1998","Not applicable","Not applicable","Percent","79.89746"
"Romania","2014","Not applicable","Not applicable","Percent","16.16659"
"Romania","2013","Not applicable","Not applicable","Percent","34.8528"
"Romania","2012","Not applicable","Not applicable","Percent","22.94647"
"Romania","2011","Not applicable","Not applicable","Percent","31.31462"
"Romania","2010","Not applicable","Not applicable","Percent","37.49479"
"Romania","2009","Not applicable","Not applicable","Percent","42.3209"
"Romania","2008","Not applicable","Not applicable","Percent","38.59933"
"Romania","2007","Not applicable","Not applicable","Percent","30.96593"
"Romania","2006","Not applicable","Not applicable","Percent","26.32158"
"Romania","2005","Not applicable","Not applicable","Percent","21.99508"
"Romania","2004","Not applicable","Not applicable","Percent","21.31474"
"Romania","2003","Not applicable","Not applicable","Percent","21.62939"
"Romania","2000","Not applicable","Not applicable","Percent","28.8303"
"Russian Federation","2014","Not applicable","Not applicable","Percent","13.63984"
"Russian Federation","2013","Not applicable","Not applicable","Percent","13.14913"
"Russian Federation","2012","Not applicable","Not applicable","Percent","13.74969"
"Russian Federation","2011","Not applicable","Not applicable","Percent","14.67664"
"Russian Federation","2009","Not applicable","Not applicable","Percent","14.78045"
"Russian Federation","2008","Not applicable","Not applicable","Percent","14.24306"
"Russian Federation","2007","Not applicable","Not applicable","Percent","13.60495"
"Russian Federation","2006","Not applicable","Not applicable","Percent","12.75467"
"Russian Federation","2005","Not applicable","Not applicable","Percent","12.22864"
"Russian Federation","2004","Not applicable","Not applicable","Percent","11.02824"
"Rwanda","2013","Not applicable","Not applicable","Percent","56.24611"
"Rwanda","2012","Not applicable","Not applicable","Percent","55.05737"
"Rwanda","2011","Not applicable","Not applicable","Percent","48.55444"
"Rwanda","2010","Not applicable","Not applicable","Percent","49.68598"
"Rwanda","2009","Not applicable","Not applicable","Percent","64.18778"
"Rwanda","2008","Not applicable","Not applicable","Percent","53.83132"
"Rwanda","2004","Not applicable","Not applicable","Percent","42.70994"
"Rwanda","2003","Not applicable","Not applicable","Percent","40.12161"
"Rwanda","2001","Not applicable","Not applicable","Percent","31.86221"
"Saint Kitts and Nevis","2014","Not applicable","Not applicable","Percent","78.42275"
"Saint Lucia","2014","Not applicable","Not applicable","Percent","53.60424"
"Saint Lucia","2013","Not applicable","Not applicable","Percent","51.24892"
"Saint Lucia","2012","Not applicable","Not applicable","Percent","21.33096"
"Saint Lucia","2011","Not applicable","Not applicable","Percent","10.56849"
"Saint Lucia","2010","Not applicable","Not applicable","Percent","16.77648"
"Saint Lucia","2009","Not applicable","Not applicable","Percent","8.47639"
"Saint Lucia","2008","Not applicable","Not applicable","Percent","9.85642"
"Saint Lucia","2007","Not applicable","Not applicable","Percent","6.81502"
"Saint Lucia","2006","Not applicable","Not applicable","Percent","5.65111"
"Saint Lucia","2005","Not applicable","Not applicable","Percent","4.18753"
"Saint Lucia","2004","Not applicable","Not applicable","Percent","4.02626"
"Saint Vincent and the Grenadines","2004","Not applicable","Not applicable","Percent","0"
"Saint Vincent and the Grenadines","2003","Not applicable","Not applicable","Percent","0"
"Saint Vincent and the Grenadines","2002","Not applicable","Not applicable","Percent","0"
"Saint Vincent and the Grenadines","2001","Not applicable","Not applicable","Percent","0"
"Saint Vincent and the Grenadines","2000","Not applicable","Not applicable","Percent","0"
"Saint Vincent and the Grenadines","1999","Not applicable","Not applicable","Percent","0"
"Samoa","1999","Not applicable","Not applicable","Percent","0"
"Samoa","1998","Not applicable","Not applicable","Percent","0"
"Sao Tome and Principe","2015","Not applicable","Not applicable","Percent","42.93664"
"Sao Tome and Principe","2014","Not applicable","Not applicable","Percent","39.34524"
"Sao Tome and Principe","2012","Not applicable","Not applicable","Percent","31.87896"
"Sao Tome and Principe","2008","Not applicable","Not applicable","Percent","0"
"Sao Tome and Principe","2007","Not applicable","Not applicable","Percent","0"
"Sao Tome and Principe","2005","Not applicable","Not applicable","Percent","0"
"Sao Tome and Principe","2004","Not applicable","Not applicable","Percent","0"
"Sao Tome and Principe","2003","Not applicable","Not applicable","Percent","0"
"Sao Tome and Principe","2002","Not applicable","Not applicable","Percent","0"
"Sao Tome and Principe","2001","Not applicable","Not applicable","Percent","0"
"Sao Tome and Principe","2000","Not applicable","Not applicable","Percent","0"
"Sao Tome and Principe","1999","Not applicable","Not applicable","Percent","0"
"Sao Tome and Principe","1998","Not applicable","Not applicable","Percent","0"
"Saudi Arabia","2014","Not applicable","Not applicable","Percent","4.98213"
"Saudi Arabia","2013","Not applicable","Not applicable","Percent","5.53729"
"Saudi Arabia","2012","Not applicable","Not applicable","Percent","4.86133"
"Saudi Arabia","2011","Not applicable","Not applicable","Percent","4.40855"
"Saudi Arabia","2010","Not applicable","Not applicable","Percent","3.86734"
"Saudi Arabia","2009","Not applicable","Not applicable","Percent","2.96356"
"Saudi Arabia","2008","Not applicable","Not applicable","Percent","2.96359"
"Saudi Arabia","2007","Not applicable","Not applicable","Percent","2.96362"
"Saudi Arabia","2002","Not applicable","Not applicable","Percent","0.28485"
"Saudi Arabia","2001","Not applicable","Not applicable","Percent","0.18295"
"Saudi Arabia","2000","Not applicable","Not applicable","Percent","0.09651"
"Senegal","2010","Not applicable","Not applicable","Percent","32.57117"
"Senegal","2009","Not applicable","Not applicable","Percent","29.79093"
"Senegal","2004","Not applicable","Not applicable","Percent","21.03975"
"Senegal","1999","Not applicable","Not applicable","Percent","20.83404"
"Serbia","2014","Not applicable","Not applicable","Percent","14.40366"
"Serbia","2013","Not applicable","Not applicable","Percent","14.84777"
"Serbia","2012","Not applicable","Not applicable","Percent","16.00831"
"Serbia","2011","Not applicable","Not applicable","Percent","17.10621"
"Serbia","2010","Not applicable","Not applicable","Percent","16.52673"
"Serbia","2009","Not applicable","Not applicable","Percent","18.68187"
"Serbia","2008","Not applicable","Not applicable","Percent","17.73836"
"Seychelles","2014","Not applicable","Not applicable","Percent","0"
"Seychelles","2012","Not applicable","Not applicable","Percent","100"
"Seychelles","2011","Not applicable","Not applicable","Percent","100"
"Seychelles","2010","Not applicable","Not applicable","Percent","0"
"Seychelles","2009","Not applicable","Not applicable","Percent","0"
"Seychelles","2008","Not applicable","Not applicable","Percent","0"
"Seychelles","2005","Not applicable","Not applicable","Percent","0"
"Seychelles","2004","Not applicable","Not applicable","Percent","0"
"Seychelles","2003","Not applicable","Not applicable","Percent","0"
"Seychelles","2002","Not applicable","Not applicable","Percent","0"
"Seychelles","1998","Not applicable","Not applicable","Percent","0"
"Sierra Leone","2001","Not applicable","Not applicable","Percent","0"
"Sierra Leone","2000","Not applicable","Not applicable","Percent","0"
"Singapore","2013","Not applicable","Not applicable","Percent","66.02441"
"Singapore","2012","Not applicable","Not applicable","Percent","65.30717"
"Singapore","2011","Not applicable","Not applicable","Percent","64.32157"
"Singapore","2010","Not applicable","Not applicable","Percent","61.79362"
"Singapore","2009","Not applicable","Not applicable","Percent","60.94979"
"Singapore","2008","Not applicable","Not applicable","Percent","60.59784"
"Slovakia","2014","Not applicable","Not applicable","Percent","16.9529"
"Slovakia","2013","Not applicable","Not applicable","Percent","17.64888"
"Slovakia","2012","Not applicable","Not applicable","Percent","18.17635"
"Slovakia","2011","Not applicable","Not applicable","Percent","16.94218"
"Slovakia","2010","Not applicable","Not applicable","Percent","16.47067"
"Slovakia","2009","Not applicable","Not applicable","Percent","13.35506"
"Slovakia","2008","Not applicable","Not applicable","Percent","10.6965"
