Region/Country/Area,Country/Area name,Year,Variables,Data values
620,Portugal,2015,Teachers at lower secondary level,"39,679"
620,Portugal,2015,Teachers at upper secondary level,"38,739"
620,Portugal,2015,Students enrolled in primary education (thousands),657
620,Portugal,2015,Gross enrollment ratio - Primary (male),108.9
620,Portugal,2015,Gross enrollment ratio - Primary (female),105
620,Portugal,2015,Students enrolled in lower secondary education (thousands),385
620,Portugal,2015,Gross enrollment ratio - Lower secondary level (male),117.6
620,Portugal,2015,Gross enrollment ratio - Lower secondary level (female),115
620,Portugal,2015,Students enrolled in upper secondary education (thousands),394
620,Portugal,2015,Gross enrollment ratio - Upper secondary level (male),117
620,Portugal,2015,Gross enrollment ratio - Upper secondary level (female),117.8
620,Portugal,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),12
620,Portugal,2015,All staff compensation as % of total expenditure in public institutions (%),83.2
620,Portugal,2015,Capital expenditure as % of total expenditure in public institutions (%),4.8
620,Portugal,2015,Basic access to computers by level of education: Primary,100
620,Portugal,2015,Basic access to computers by level of education: Lower secondary,100
620,Portugal,2015,Basic access to computers by level of education: Upper secondary,100
620,Portugal,2015,Ratio of girls to boys in primary education,0.96
620,Portugal,2015,Ratio of girls to boys in lower secondary education,0.98
620,Portugal,2015,Ratio of girls to boys in upper secondary education,1.01
642,Romania,2015,Teachers at primary level,"50,098"
642,Romania,2015,Teachers at lower secondary level,"73,046"
642,Romania,2015,Teachers at upper secondary level,"56,164"
642,Romania,2015,Students enrolled in primary education (thousands),947
642,Romania,2015,Gross enrollment ratio - Primary (male),94.5
642,Romania,2015,Gross enrollment ratio - Primary (female),83.5
642,Romania,2015,Students enrolled in lower secondary education (thousands),785
642,Romania,2015,Gross enrollment ratio - Lower secondary level (male),98.9
642,Romania,2015,Gross enrollment ratio - Lower secondary level (female),86.8
642,Romania,2015,Students enrolled in upper secondary education (thousands),778
642,Romania,2015,Gross enrollment ratio - Upper secondary level (male),94
642,Romania,2015,Gross enrollment ratio - Upper secondary level (female),85.9
642,Romania,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),31.8
642,Romania,2015,All staff compensation as % of total expenditure in public institutions (%),62.5
642,Romania,2015,Capital expenditure as % of total expenditure in public institutions (%),5.7
642,Romania,2015,Ratio of girls to boys in primary education,0.88
642,Romania,2015,Ratio of girls to boys in lower secondary education,0.88
642,Romania,2015,Ratio of girls to boys in upper secondary education,0.91
643,Russian Federation,2015,Teachers at primary level,"296,994"
643,Russian Federation,2015,Teachers with minimum required qualifications at primary level,98.9
643,Russian Federation,2015,Students enrolled in primary education (thousands),"5,983"
643,Russian Federation,2015,Gross enrollment ratio - Primary (male),99.2
643,Russian Federation,2015,Gross enrollment ratio - Primary (female),100
643,Russian Federation,2015,Students enrolled in lower secondary education (thousands),"6,549"
643,Russian Federation,2015,Gross enrollment ratio - Lower secondary level (male),95.1
643,Russian Federation,2015,Gross enrollment ratio - Lower secondary level (female),96.3
643,Russian Federation,2015,Students enrolled in upper secondary education (thousands),"2,836"
643,Russian Federation,2015,Gross enrollment ratio - Upper secondary level (male),112.8
643,Russian Federation,2015,Gross enrollment ratio - Upper secondary level (female),102
643,Russian Federation,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21.9
643,Russian Federation,2015,All staff compensation as % of total expenditure in public institutions (%),70.9
643,Russian Federation,2015,Capital expenditure as % of total expenditure in public institutions (%),7.2
643,Russian Federation,2015,Basic access to computers by level of education: Primary,75.5
643,Russian Federation,2015,Ratio of girls to boys in primary education,1.01
643,Russian Federation,2015,Ratio of girls to boys in lower secondary education,1.01
643,Russian Federation,2015,Ratio of girls to boys in upper secondary education,0.9
674,San Marino,2015,Teachers at primary level,233
674,San Marino,2015,Teachers at lower secondary level,155
674,San Marino,2015,Students enrolled in primary education (thousands),2
674,San Marino,2015,Gross enrollment ratio - Primary (male),92.6
674,San Marino,2015,Gross enrollment ratio - Primary (female),95.9
674,San Marino,2015,Students enrolled in lower secondary education (thousands),1
674,San Marino,2015,Gross enrollment ratio - Lower secondary level (male),95.9
674,San Marino,2015,Gross enrollment ratio - Lower secondary level (female),96
674,San Marino,2015,Students enrolled in upper secondary education (thousands),2
674,San Marino,2015,Gross enrollment ratio - Upper secondary level (male),95.8
674,San Marino,2015,Gross enrollment ratio - Upper secondary level (female),94
674,San Marino,2015,Ratio of girls to boys in primary education,1.04
674,San Marino,2015,Ratio of girls to boys in lower secondary education,1
674,San Marino,2015,Ratio of girls to boys in upper secondary education,0.98
688,Serbia,2015,Teachers at primary level,"18,318"
688,Serbia,2015,Teachers at lower secondary level,"34,754"
688,Serbia,2015,Teachers at upper secondary level,"30,740"
688,Serbia,2015,Students enrolled in primary education (thousands),279
688,Serbia,2015,Gross enrollment ratio - Primary (male),102.3
688,Serbia,2015,Gross enrollment ratio - Primary (female),102.1
688,Serbia,2015,Students enrolled in lower secondary education (thousands),290
688,Serbia,2015,Gross enrollment ratio - Lower secondary level (male),101.7
688,Serbia,2015,Gross enrollment ratio - Lower secondary level (female),101.1
688,Serbia,2015,Students enrolled in upper secondary education (thousands),263
688,Serbia,2015,Gross enrollment ratio - Upper secondary level (male),91.2
688,Serbia,2015,Gross enrollment ratio - Upper secondary level (female),94.6
688,Serbia,2015,Basic access to computers by level of education: Primary,27.1
688,Serbia,2015,Ratio of girls to boys in primary education,1
688,Serbia,2015,Ratio of girls to boys in lower secondary education,0.99
688,Serbia,2015,Ratio of girls to boys in upper secondary education,1.04
703,Slovakia,2015,Teachers at primary level,"14,182"
703,Slovakia,2015,Teachers at lower secondary level,"23,105"
703,Slovakia,2015,Teachers at upper secondary level,"17,607"
703,Slovakia,2015,Students enrolled in primary education (thousands),216
703,Slovakia,2015,Gross enrollment ratio - Primary (male),98.3
703,Slovakia,2015,Gross enrollment ratio - Primary (female),98.3
703,Slovakia,2015,Students enrolled in lower secondary education (thousands),254
703,Slovakia,2015,Gross enrollment ratio - Lower secondary level (male),96.8
703,Slovakia,2015,Gross enrollment ratio - Lower secondary level (female),96.1
703,Slovakia,2015,Students enrolled in upper secondary education (thousands),200
703,Slovakia,2015,Gross enrollment ratio - Upper secondary level (male),85
703,Slovakia,2015,Gross enrollment ratio - Upper secondary level (female),88.6
703,Slovakia,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),32
703,Slovakia,2015,All staff compensation as % of total expenditure in public institutions (%),53
703,Slovakia,2015,Capital expenditure as % of total expenditure in public institutions (%),15
703,Slovakia,2015,Basic access to computers by level of education: Primary,100
703,Slovakia,2015,Basic access to computers by level of education: Lower secondary,100
703,Slovakia,2015,Basic access to computers by level of education: Upper secondary,100
703,Slovakia,2015,Ratio of girls to boys in primary education,1
703,Slovakia,2015,Ratio of girls to boys in lower secondary education,0.99
703,Slovakia,2015,Ratio of girls to boys in upper secondary education,1.04
705,Slovenia,2015,Teachers at primary level,"6,836"
705,Slovenia,2015,Teachers at lower secondary level,"7,239"
705,Slovenia,2015,Teachers at upper secondary level,"6,797"
705,Slovenia,2015,Students enrolled in primary education (thousands),116
705,Slovenia,2015,Gross enrollment ratio - Primary (male),98.4
705,Slovenia,2015,Gross enrollment ratio - Primary (female),98.3
705,Slovenia,2015,Students enrolled in lower secondary education (thousands),55
705,Slovenia,2015,Gross enrollment ratio - Lower secondary level (male),98.6
705,Slovenia,2015,Gross enrollment ratio - Lower secondary level (female),98.6
705,Slovenia,2015,Students enrolled in upper secondary education (thousands),89
705,Slovenia,2015,Gross enrollment ratio - Upper secondary level (male),117.2
705,Slovenia,2015,Gross enrollment ratio - Upper secondary level (female),118.4
705,Slovenia,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),22.3
705,Slovenia,2015,All staff compensation as % of total expenditure in public institutions (%),69.6
705,Slovenia,2015,Capital expenditure as % of total expenditure in public institutions (%),8.2
705,Slovenia,2015,Basic access to computers by level of education: Primary,100
705,Slovenia,2015,Basic access to computers by level of education: Lower secondary,100
705,Slovenia,2015,Basic access to computers by level of education: Upper secondary,100
705,Slovenia,2015,Ratio of girls to boys in primary education,1
705,Slovenia,2015,Ratio of girls to boys in lower secondary education,1
705,Slovenia,2015,Ratio of girls to boys in upper secondary education,1.01
724,Spain,2015,Teachers at primary level,"228,299"
724,Spain,2015,Teachers with minimum required qualifications at primary level,100
724,Spain,2015,Teachers at lower secondary level,"132,097"
724,Spain,2015,Teachers with minimum required qualifications at lower secondary level,100
724,Spain,2015,Teachers at upper secondary level,"144,390"
724,Spain,2015,Teachers with minimum required qualifications at upper secondary level,100
724,Spain,2015,Students enrolled in primary education (thousands),"3,010"
724,Spain,2015,Gross enrollment ratio - Primary (male),101.5
724,Spain,2015,Gross enrollment ratio - Primary (female),102.9
724,Spain,2015,Students enrolled in lower secondary education (thousands),"1,625"
724,Spain,2015,Gross enrollment ratio - Lower secondary level (male),121.9
724,Spain,2015,Gross enrollment ratio - Lower secondary level (female),117.7
724,Spain,2015,Students enrolled in upper secondary education (thousands),"1,688"
724,Spain,2015,Gross enrollment ratio - Upper secondary level (male),127.8
724,Spain,2015,Gross enrollment ratio - Upper secondary level (female),132.5
724,Spain,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.2
724,Spain,2015,All staff compensation as % of total expenditure in public institutions (%),76.5
724,Spain,2015,Capital expenditure as % of total expenditure in public institutions (%),5.3
724,Spain,2015,Basic access to computers by level of education: Primary,100
724,Spain,2015,Basic access to computers by level of education: Lower secondary,100
724,Spain,2015,Basic access to computers by level of education: Upper secondary,100
724,Spain,2015,Ratio of girls to boys in primary education,1.01
724,Spain,2015,Ratio of girls to boys in lower secondary education,0.97
724,Spain,2015,Ratio of girls to boys in upper secondary education,1.04
752,Sweden,2015,Teachers at primary level,"65,459"
752,Sweden,2015,Teachers at lower secondary level,"29,745"
752,Sweden,2015,Teachers at upper secondary level,"35,825"
752,Sweden,2015,Students enrolled in primary education (thousands),792
752,Sweden,2015,Gross enrollment ratio - Primary (male),117.3
752,Sweden,2015,Gross enrollment ratio - Primary (female),122.1
752,Sweden,2015,Students enrolled in lower secondary education (thousands),334
752,Sweden,2015,Gross enrollment ratio - Lower secondary level (male),108
752,Sweden,2015,Gross enrollment ratio - Lower secondary level (female),113.3
752,Sweden,2015,Students enrolled in upper secondary education (thousands),510
752,Sweden,2015,Gross enrollment ratio - Upper secondary level (male),148.5
752,Sweden,2015,Gross enrollment ratio - Upper secondary level (female),179.7
752,Sweden,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),29.6
752,Sweden,2015,All staff compensation as % of total expenditure in public institutions (%),65.3
752,Sweden,2015,Capital expenditure as % of total expenditure in public institutions (%),5.1
752,Sweden,2015,Basic access to computers by level of education: Primary,87.2
752,Sweden,2015,Ratio of girls to boys in primary education,1.04
752,Sweden,2015,Ratio of girls to boys in lower secondary education,1.05
752,Sweden,2015,Ratio of girls to boys in upper secondary education,1.17
756,Switzerland,2015,Students enrolled in primary education (thousands),490
756,Switzerland,2015,Gross enrollment ratio - Primary (male),102.4
756,Switzerland,2015,Gross enrollment ratio - Primary (female),101.9
756,Switzerland,2015,Students enrolled in lower secondary education (thousands),262
756,Switzerland,2015,Gross enrollment ratio - Lower secondary level (male),107.4
756,Switzerland,2015,Gross enrollment ratio - Lower secondary level (female),107.1
756,Switzerland,2015,Students enrolled in upper secondary education (thousands),353
756,Switzerland,2015,Gross enrollment ratio - Upper secondary level (male),104.2
756,Switzerland,2015,Gross enrollment ratio - Upper secondary level (female),98.8
756,Switzerland,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),15.4
756,Switzerland,2015,All staff compensation as % of total expenditure in public institutions (%),74.3
756,Switzerland,2015,Capital expenditure as % of total expenditure in public institutions (%),10.2
756,Switzerland,2015,Basic access to computers by level of education: Primary,100
756,Switzerland,2015,Basic access to computers by level of education: Lower secondary,100
756,Switzerland,2015,Basic access to computers by level of education: Upper secondary,100
756,Switzerland,2015,Ratio of girls to boys in primary education,1
756,Switzerland,2015,Ratio of girls to boys in lower secondary education,1
756,Switzerland,2015,Ratio of girls to boys in upper secondary education,0.95
804,Ukraine,2015,Teachers at primary level,"124,073"
804,Ukraine,2015,Students enrolled in primary education (thousands),"1,537"
804,Ukraine,2015,Gross enrollment ratio - Primary (male),87.1
804,Ukraine,2015,Gross enrollment ratio - Primary (female),88.7
804,Ukraine,2015,Students enrolled in lower secondary education (thousands),"1,714"
804,Ukraine,2015,Gross enrollment ratio - Lower secondary level (male),91.6
804,Ukraine,2015,Gross enrollment ratio - Lower secondary level (female),92.6
804,Ukraine,2015,Students enrolled in upper secondary education (thousands),656
804,Ukraine,2015,Gross enrollment ratio - Upper secondary level (male),89.8
804,Ukraine,2015,Gross enrollment ratio - Upper secondary level (female),83.2
804,Ukraine,2015,Ratio of girls to boys in primary education,1.02
804,Ukraine,2015,Ratio of girls to boys in lower secondary education,1.01
804,Ukraine,2015,Ratio of girls to boys in upper secondary education,0.93
826,United Kingdom,2015,Students enrolled in primary education (thousands),"4,621"
826,United Kingdom,2015,Gross enrollment ratio - Primary (male),99.8
826,United Kingdom,2015,Gross enrollment ratio - Primary (female),99.8
826,United Kingdom,2015,Students enrolled in lower secondary education (thousands),"2,335"
826,United Kingdom,2015,Gross enrollment ratio - Lower secondary level (male),112.9
826,United Kingdom,2015,Gross enrollment ratio - Lower secondary level (female),109.7
826,United Kingdom,2015,Students enrolled in upper secondary education (thousands),"4,040"
826,United Kingdom,2015,Gross enrollment ratio - Upper secondary level (male),131.2
826,United Kingdom,2015,Gross enrollment ratio - Upper secondary level (female),140.6
826,United Kingdom,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),23.5
826,United Kingdom,2015,All staff compensation as % of total expenditure in public institutions (%),73.9
826,United Kingdom,2015,Capital expenditure as % of total expenditure in public institutions (%),2.6
826,United Kingdom,2015,Ratio of girls to boys in primary education,1
826,United Kingdom,2015,Ratio of girls to boys in lower secondary education,0.97
826,United Kingdom,2015,Ratio of girls to boys in upper secondary education,1.07
840,United States of America,2015,Teachers at primary level,"1,714,415"
840,United States of America,2015,Teachers with minimum required qualifications at primary level,100
840,United States of America,2015,Teachers at lower secondary level,"853,176"
840,United States of America,2015,Teachers with minimum required qualifications at lower secondary level,100
840,United States of America,2015,Teachers at upper secondary level,"808,199"
840,United States of America,2015,Teachers with minimum required qualifications at upper secondary level,100
840,United States of America,2015,Students enrolled in primary education (thousands),"24,786"
840,United States of America,2015,Gross enrollment ratio - Primary (male),100.3
840,United States of America,2015,Gross enrollment ratio - Primary (female),100.3
840,United States of America,2015,Students enrolled in lower secondary education (thousands),"12,549"
840,United States of America,2015,Gross enrollment ratio - Lower secondary level (male),100.4
840,United States of America,2015,Gross enrollment ratio - Lower secondary level (female),100.7
840,United States of America,2015,Students enrolled in upper secondary education (thousands),"11,868"
840,United States of America,2015,Gross enrollment ratio - Upper secondary level (male),93.9
840,United States of America,2015,Gross enrollment ratio - Upper secondary level (female),95.6
840,United States of America,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21.7
840,United States of America,2015,All staff compensation as % of total expenditure in public institutions (%),69.7
840,United States of America,2015,Capital expenditure as % of total expenditure in public institutions (%),8.7
840,United States of America,2015,Basic access to computers by level of education: Primary,100
840,United States of America,2015,Basic access to computers by level of education: Lower secondary,100
840,United States of America,2015,Basic access to computers by level of education: Upper secondary,100
840,United States of America,2015,Ratio of girls to boys in primary education,1
840,United States of America,2015,Ratio of girls to boys in lower secondary education,1
840,United States of America,2015,Ratio of girls to boys in upper secondary education,1.02
8,Albania,2020,Ratio of girls to boys in primary education,0.95
8,Albania,2020,Ratio of girls to boys in lower secondary education,0.94
8,Albania,2020,Ratio of girls to boys in upper secondary education,0.92
20,Andorra,2020,Ratio of girls to boys in primary education,0.98
20,Andorra,2020,Ratio of girls to boys in lower secondary education,0.99
20,Andorra,2020,Ratio of girls to boys in upper secondary education,1.04
36,Australia,2020,Ratio of girls to boys in primary education,1
36,Australia,2020,Ratio of girls to boys in lower secondary education,0.97
36,Australia,2020,Ratio of girls to boys in upper secondary education,0.98
40,Austria,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),24.4
40,Austria,2020,All staff compensation as % of total expenditure in public institutions (%),68.7
40,Austria,2020,Capital expenditure as % of total expenditure in public institutions (%),6.8
40,Austria,2020,Basic access to computers by level of education: Primary,100
40,Austria,2020,Basic access to computers by level of education: Lower secondary,100
40,Austria,2020,Basic access to computers by level of education: Upper secondary,100
40,Austria,2020,Ratio of girls to boys in primary education,0.99
40,Austria,2020,Ratio of girls to boys in lower secondary education,0.99
40,Austria,2020,Ratio of girls to boys in upper secondary education,0.96
53,Australia and New Zealand,2020,Ratio of girls to boys in primary education,1
53,Australia and New Zealand,2020,Ratio of girls to boys in lower secondary education,0.97
53,Australia and New Zealand,2020,Ratio of girls to boys in upper secondary education,1
56,Belgium,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),12.6
56,Belgium,2020,All staff compensation as % of total expenditure in public institutions (%),82.2
56,Belgium,2020,Capital expenditure as % of total expenditure in public institutions (%),5.1
56,Belgium,2020,Ratio of girls to boys in primary education,1
56,Belgium,2020,Ratio of girls to boys in lower secondary education,1.04
56,Belgium,2020,Ratio of girls to boys in upper secondary education,1.15
70,Bosnia and Herzegovina,2020,Ratio of girls to boys in primary education,0.99
70,Bosnia and Herzegovina,2020,Ratio of girls to boys in lower secondary education,0.98
70,Bosnia and Herzegovina,2020,Ratio of girls to boys in upper secondary education,1.03
100,Bulgaria,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20
100,Bulgaria,2020,All staff compensation as % of total expenditure in public institutions (%),75.4
100,Bulgaria,2020,Capital expenditure as % of total expenditure in public institutions (%),4.5
100,Bulgaria,2020,Ratio of girls to boys in primary education,1
100,Bulgaria,2020,Ratio of girls to boys in lower secondary education,1
100,Bulgaria,2020,Ratio of girls to boys in upper secondary education,0.97
112,Belarus,2020,Ratio of girls to boys in primary education,0.98
112,Belarus,2020,Ratio of girls to boys in lower secondary education,0.98
112,Belarus,2020,Ratio of girls to boys in upper secondary education,0.93
124,Canada,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21.5
124,Canada,2020,All staff compensation as % of total expenditure in public institutions (%),70.3
124,Canada,2020,Capital expenditure as % of total expenditure in public institutions (%),8.2
124,Canada,2020,Ratio of girls to boys in primary education,0.99
124,Canada,2020,Ratio of girls to boys in lower secondary education,1
124,Canada,2020,Ratio of girls to boys in upper secondary education,1.01
156,China,2020,Ratio of girls to boys in primary education,1.02
156,China,2020,Ratio of girls to boys in upper secondary education,1.04
191,Croatia,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),17.4
191,Croatia,2020,All staff compensation as % of total expenditure in public institutions (%),74.5
191,Croatia,2020,Capital expenditure as % of total expenditure in public institutions (%),8.1
191,Croatia,2020,Ratio of girls to boys in primary education,1
191,Croatia,2020,Ratio of girls to boys in lower secondary education,1.06
191,Croatia,2020,Ratio of girls to boys in upper secondary education,1.05
196,Cyprus,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),13.7
196,Cyprus,2020,All staff compensation as % of total expenditure in public institutions (%),83.2
196,Cyprus,2020,Capital expenditure as % of total expenditure in public institutions (%),3
196,Cyprus,2020,Ratio of girls to boys in primary education,0.99
196,Cyprus,2020,Ratio of girls to boys in lower secondary education,0.98
196,Cyprus,2020,Ratio of girls to boys in upper secondary education,0.96
203,Czechia,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),30.3
203,Czechia,2020,All staff compensation as % of total expenditure in public institutions (%),60.4
203,Czechia,2020,Capital expenditure as % of total expenditure in public institutions (%),9.2
203,Czechia,2020,Basic access to computers by level of education: Primary,98.3
203,Czechia,2020,Basic access to computers by level of education: Lower secondary,100
203,Czechia,2020,Basic access to computers by level of education: Upper secondary,100
203,Czechia,2020,Ratio of girls to boys in primary education,1
203,Czechia,2020,Ratio of girls to boys in lower secondary education,1
203,Czechia,2020,Ratio of girls to boys in upper secondary education,1.02
208,Denmark,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),19.6
208,Denmark,2020,All staff compensation as % of total expenditure in public institutions (%),72.5
208,Denmark,2020,Capital expenditure as % of total expenditure in public institutions (%),7.9
208,Denmark,2020,Basic access to computers by level of education: Primary,100
208,Denmark,2020,Basic access to computers by level of education: Lower secondary,100
208,Denmark,2020,Basic access to computers by level of education: Upper secondary,100
208,Denmark,2020,Ratio of girls to boys in primary education,0.99
208,Denmark,2020,Ratio of girls to boys in lower secondary education,0.99
208,Denmark,2020,Ratio of girls to boys in upper secondary education,1
233,Estonia,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),22.5
233,Estonia,2020,All staff compensation as % of total expenditure in public institutions (%),65.6
233,Estonia,2020,Capital expenditure as % of total expenditure in public institutions (%),12
233,Estonia,2020,Basic access to computers by level of education: Primary,100
233,Estonia,2020,Basic access to computers by level of education: Lower secondary,100
233,Estonia,2020,Basic access to computers by level of education: Upper secondary,100
233,Estonia,2020,Ratio of girls to boys in primary education,0.99
233,Estonia,2020,Ratio of girls to boys in lower secondary education,0.99
233,Estonia,2020,Ratio of girls to boys in upper secondary education,1.09
246,Finland,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),34.3
246,Finland,2020,All staff compensation as % of total expenditure in public institutions (%),54.3
246,Finland,2020,Capital expenditure as % of total expenditure in public institutions (%),11.4
246,Finland,2020,Basic access to computers by level of education: Primary,100
246,Finland,2020,Basic access to computers by level of education: Lower secondary,100
246,Finland,2020,Basic access to computers by level of education: Upper secondary,100
246,Finland,2020,Ratio of girls to boys in primary education,1
246,Finland,2020,Ratio of girls to boys in lower secondary education,0.99
246,Finland,2020,Ratio of girls to boys in upper secondary education,1.14
250,France,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),15.8
250,France,2020,All staff compensation as % of total expenditure in public institutions (%),76.2
250,France,2020,Capital expenditure as % of total expenditure in public institutions (%),8
250,France,2020,Ratio of girls to boys in primary education,0.99
250,France,2020,Ratio of girls to boys in lower secondary education,1
250,France,2020,Ratio of girls to boys in upper secondary education,1.01
268,Georgia,2020,Teachers at primary level,"32,616"
268,Georgia,2020,Teachers at lower secondary level,"17,455"
268,Georgia,2020,Teachers at upper secondary level,"25,294"
268,Georgia,2020,Ratio of girls to boys in primary education,0.98
268,Georgia,2020,Ratio of girls to boys in lower secondary education,0.98
268,Georgia,2020,Ratio of girls to boys in upper secondary education,0.97
276,Germany,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.7
276,Germany,2020,All staff compensation as % of total expenditure in public institutions (%),71.8
276,Germany,2020,Capital expenditure as % of total expenditure in public institutions (%),9.5
276,Germany,2020,Ratio of girls to boys in primary education,1
276,Germany,2020,Ratio of girls to boys in lower secondary education,0.98
276,Germany,2020,Ratio of girls to boys in upper secondary education,0.86
292,Gibraltar,2020,Teachers at primary level,228
292,Gibraltar,2020,Teachers with minimum required qualifications at primary level,100
292,Gibraltar,2020,Ratio of girls to boys in primary education,1.08
292,Gibraltar,2020,Ratio of girls to boys in lower secondary education,0.99
292,Gibraltar,2020,Ratio of girls to boys in upper secondary education,0.89
308,Grenada,2020,Students enrolled in lower secondary education (thousands),6
308,Grenada,2020,Students enrolled in upper secondary education (thousands),3
344,"China, Hong Kong SAR",2020,Ratio of girls to boys in primary education,0.98
344,"China, Hong Kong SAR",2020,Ratio of girls to boys in lower secondary education,0.97
344,"China, Hong Kong SAR",2020,Ratio of girls to boys in upper secondary education,0.93
348,Hungary,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.7
348,Hungary,2020,All staff compensation as % of total expenditure in public institutions (%),68.8
348,Hungary,2020,Capital expenditure as % of total expenditure in public institutions (%),10.6
348,Hungary,2020,Ratio of girls to boys in primary education,0.98
348,Hungary,2020,Ratio of girls to boys in lower secondary education,1
348,Hungary,2020,Ratio of girls to boys in upper secondary education,0.99
352,Iceland,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),29.2
352,Iceland,2020,All staff compensation as % of total expenditure in public institutions (%),66.3
352,Iceland,2020,Capital expenditure as % of total expenditure in public institutions (%),4.5
352,Iceland,2020,Ratio of girls to boys in primary education,1
352,Iceland,2020,Ratio of girls to boys in lower secondary education,1
352,Iceland,2020,Ratio of girls to boys in upper secondary education,0.95
356,India,2020,Ratio of girls to boys in primary education,1.01
356,India,2020,Ratio of girls to boys in lower secondary education,1.03
356,India,2020,Ratio of girls to boys in upper secondary education,0.93
372,Ireland,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),38.9
372,Ireland,2020,All staff compensation as % of total expenditure in public institutions (%),54
372,Ireland,2020,Capital expenditure as % of total expenditure in public institutions (%),7.1
372,Ireland,2020,Ratio of girls to boys in primary education,1
372,Ireland,2020,Ratio of girls to boys in lower secondary education,1.03
372,Ireland,2020,Ratio of girls to boys in upper secondary education,1.14
380,Italy,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),22.6
380,Italy,2020,All staff compensation as % of total expenditure in public institutions (%),72.2
380,Italy,2020,Capital expenditure as % of total expenditure in public institutions (%),5.3
380,Italy,2020,Ratio of girls to boys in primary education,1
380,Italy,2020,Ratio of girls to boys in lower secondary education,0.98
380,Italy,2020,Ratio of girls to boys in upper secondary education,0.99
392,Japan,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.7
392,Japan,2020,All staff compensation as % of total expenditure in public institutions (%),64.7
392,Japan,2020,Capital expenditure as % of total expenditure in public institutions (%),14.5
392,Japan,2020,Ratio of girls to boys in primary education,1
392,Japan,2020,Ratio of girls to boys in lower secondary education,1
392,Japan,2020,Ratio of girls to boys in upper secondary education,1
410,Republic of Korea,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.7
410,Republic of Korea,2020,All staff compensation as % of total expenditure in public institutions (%),60.7
410,Republic of Korea,2020,Capital expenditure as % of total expenditure in public institutions (%),18.5
410,Republic of Korea,2020,Basic access to computers by level of education: Primary,100
410,Republic of Korea,2020,Basic access to computers by level of education: Lower secondary,100
410,Republic of Korea,2020,Basic access to computers by level of education: Upper secondary,100
410,Republic of Korea,2020,Ratio of girls to boys in primary education,1
410,Republic of Korea,2020,Ratio of girls to boys in lower secondary education,1
410,Republic of Korea,2020,Ratio of girls to boys in upper secondary education,0.99
428,Latvia,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.6
428,Latvia,2020,All staff compensation as % of total expenditure in public institutions (%),66.6
428,Latvia,2020,Capital expenditure as % of total expenditure in public institutions (%),14.8
428,Latvia,2020,Ratio of girls to boys in primary education,1
428,Latvia,2020,Ratio of girls to boys in lower secondary education,0.99
428,Latvia,2020,Ratio of girls to boys in upper secondary education,1.02
438,Liechtenstein,2020,Ratio of girls to boys in primary education,0.97
438,Liechtenstein,2020,Ratio of girls to boys in lower secondary education,0.97
438,Liechtenstein,2020,Ratio of girls to boys in upper secondary education,0.76
440,Lithuania,2020,Teachers at primary level,"8,547"
440,Lithuania,2020,Teachers with minimum required qualifications at primary level,91.3
440,Lithuania,2020,Teachers at lower secondary level,"20,849"
440,Lithuania,2020,Teachers at upper secondary level,"7,107"
440,Lithuania,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),19.7
440,Lithuania,2020,All staff compensation as % of total expenditure in public institutions (%),68.7
440,Lithuania,2020,Capital expenditure as % of total expenditure in public institutions (%),11.5
440,Lithuania,2020,Basic access to computers by level of education: Primary,98.4
440,Lithuania,2020,Basic access to computers by level of education: Lower secondary,99
440,Lithuania,2020,Basic access to computers by level of education: Upper secondary,100
440,Lithuania,2020,Ratio of girls to boys in primary education,1
440,Lithuania,2020,Ratio of girls to boys in lower secondary education,0.98
