Region/Country/Area,Country/Area name,Year,Variables,Data values
432,LLDCs,2020,Gross enrollment ratio - Lower secondary level (male),58.3
432,LLDCs,2020,Gross enrollment ratio - Lower secondary level (female),53
432,LLDCs,2020,Students enrolled in upper secondary education (thousands),"10,911"
432,LLDCs,2020,Gross enrollment ratio - Upper secondary level (male),39.4
432,LLDCs,2020,Gross enrollment ratio - Upper secondary level (female),35.3
432,LLDCs,2020,Ratio of girls to boys in primary education,0.93
432,LLDCs,2020,Ratio of girls to boys in lower secondary education,0.91
432,LLDCs,2020,Ratio of girls to boys in upper secondary education,0.9
722,SIDS,2020,Teachers at primary level,"356,836"
722,SIDS,2020,Teachers with minimum required qualifications at primary level,89.5
722,SIDS,2020,Teachers at lower secondary level,"67,120"
722,SIDS,2020,Teachers with minimum required qualifications at lower secondary level,88.5
722,SIDS,2020,Teachers at upper secondary level,"225,969"
722,SIDS,2020,Teachers with minimum required qualifications at upper secondary level,86.5
722,SIDS,2020,Ratio of girls to boys in primary education,0.97
722,SIDS,2020,Ratio of girls to boys in lower secondary education,0.97
722,SIDS,2020,Ratio of girls to boys in upper secondary education,1.08
1,"Total, all countries or areas",2021,Teachers at primary level,"33,614,436"
1,"Total, all countries or areas",2021,Teachers with minimum required qualifications at primary level,86.6
1,"Total, all countries or areas",2021,Teachers at lower secondary level,"21,736,452"
1,"Total, all countries or areas",2021,Teachers with minimum required qualifications at lower secondary level,84.3
1,"Total, all countries or areas",2021,Teachers at upper secondary level,"17,196,924"
1,"Total, all countries or areas",2021,Teachers with minimum required qualifications at upper secondary level,86.8
1,"Total, all countries or areas",2021,Ratio of girls to boys in primary education,0.98
1,"Total, all countries or areas",2021,Ratio of girls to boys in lower secondary education,0.99
1,"Total, all countries or areas",2021,Ratio of girls to boys in upper secondary education,0.97
9,Oceania,2021,Ratio of girls to boys in primary education,0.98
9,Oceania,2021,Ratio of girls to boys in lower secondary education,0.96
9,Oceania,2021,Ratio of girls to boys in upper secondary education,0.99
15,Northern Africa,2021,Ratio of girls to boys in primary education,0.98
15,Northern Africa,2021,Ratio of girls to boys in lower secondary education,0.95
15,Northern Africa,2021,Ratio of girls to boys in upper secondary education,1.07
21,Northern America,2021,Ratio of girls to boys in primary education,0.99
21,Northern America,2021,Ratio of girls to boys in lower secondary education,1
21,Northern America,2021,Ratio of girls to boys in upper secondary education,1.01
30,Eastern Asia,2021,Ratio of girls to boys in primary education,1.02
30,Eastern Asia,2021,Ratio of girls to boys in lower secondary education,1.01
30,Eastern Asia,2021,Ratio of girls to boys in upper secondary education,1.03
34,Southern Asia,2021,Ratio of girls to boys in primary education,0.98
34,Southern Asia,2021,Ratio of girls to boys in lower secondary education,1.02
34,Southern Asia,2021,Ratio of girls to boys in upper secondary education,0.91
35,South-eastern Asia,2021,Students enrolled in primary education (thousands),"68,789"
35,South-eastern Asia,2021,Gross enrollment ratio - Primary (male),106.2
35,South-eastern Asia,2021,Gross enrollment ratio - Primary (female),104.6
35,South-eastern Asia,2021,Students enrolled in lower secondary education (thousands),"37,448"
35,South-eastern Asia,2021,Gross enrollment ratio - Lower secondary level (male),98.2
35,South-eastern Asia,2021,Gross enrollment ratio - Lower secondary level (female),100.6
35,South-eastern Asia,2021,Students enrolled in upper secondary education (thousands),"19,865"
35,South-eastern Asia,2021,Gross enrollment ratio - Upper secondary level (male),66.6
35,South-eastern Asia,2021,Gross enrollment ratio - Upper secondary level (female),69.9
35,South-eastern Asia,2021,Teachers at primary level,"3,681,887"
35,South-eastern Asia,2021,Teachers with minimum required qualifications at primary level,93.8
35,South-eastern Asia,2021,Teachers at lower secondary level,"1,996,262"
35,South-eastern Asia,2021,Teachers with minimum required qualifications at lower secondary level,93.8
35,South-eastern Asia,2021,Teachers at upper secondary level,"1,078,811"
35,South-eastern Asia,2021,Teachers with minimum required qualifications at upper secondary level,97.5
35,South-eastern Asia,2021,Ratio of girls to boys in primary education,0.98
35,South-eastern Asia,2021,Ratio of girls to boys in lower secondary education,1.02
35,South-eastern Asia,2021,Ratio of girls to boys in upper secondary education,1.05
62,South-central Asia,2021,Ratio of girls to boys in primary education,0.98
62,South-central Asia,2021,Ratio of girls to boys in lower secondary education,1.01
62,South-central Asia,2021,Ratio of girls to boys in upper secondary education,0.91
143,Central Asia,2021,Students enrolled in primary education (thousands),"6,136"
143,Central Asia,2021,Gross enrollment ratio - Primary (male),99.7
143,Central Asia,2021,Gross enrollment ratio - Primary (female),99.1
143,Central Asia,2021,Students enrolled in lower secondary education (thousands),"6,199"
143,Central Asia,2021,Gross enrollment ratio - Lower secondary level (male),90.9
143,Central Asia,2021,Gross enrollment ratio - Lower secondary level (female),89.8
143,Central Asia,2021,Students enrolled in upper secondary education (thousands),"2,494"
143,Central Asia,2021,Gross enrollment ratio - Upper secondary level (male),88.3
143,Central Asia,2021,Gross enrollment ratio - Upper secondary level (female),87.2
143,Central Asia,2021,Ratio of girls to boys in primary education,0.99
143,Central Asia,2021,Ratio of girls to boys in lower secondary education,0.99
143,Central Asia,2021,Ratio of girls to boys in upper secondary education,0.99
145,Western Asia,2021,Teachers at primary level,"1,601,598"
145,Western Asia,2021,Teachers with minimum required qualifications at primary level,81.1
145,Western Asia,2021,Teachers at lower secondary level,"1,082,613"
145,Western Asia,2021,Teachers with minimum required qualifications at lower secondary level,84.6
145,Western Asia,2021,Teachers at upper secondary level,"936,973"
145,Western Asia,2021,Teachers with minimum required qualifications at upper secondary level,84.8
145,Western Asia,2021,Ratio of girls to boys in primary education,0.94
145,Western Asia,2021,Ratio of girls to boys in lower secondary education,0.95
145,Western Asia,2021,Ratio of girls to boys in upper secondary education,0.94
150,Europe,2021,Ratio of girls to boys in primary education,1
150,Europe,2021,Ratio of girls to boys in lower secondary education,0.99
150,Europe,2021,Ratio of girls to boys in upper secondary education,1
199,LDC§,2021,Students enrolled in primary education (thousands),"168,138"
199,LDC§,2021,Gross enrollment ratio - Primary (male),106.4
199,LDC§,2021,Gross enrollment ratio - Primary (female),101.7
199,LDC§,2021,Students enrolled in lower secondary education (thousands),"45,313"
199,LDC§,2021,Gross enrollment ratio - Lower secondary level (male),57.3
199,LDC§,2021,Gross enrollment ratio - Lower secondary level (female),53.9
199,LDC§,2021,Students enrolled in upper secondary education (thousands),"24,772"
199,LDC§,2021,Gross enrollment ratio - Upper secondary level (male),37.6
199,LDC§,2021,Gross enrollment ratio - Upper secondary level (female),33.7
199,LDC§,2021,Teachers at primary level,"4,556,885"
199,LDC§,2021,Teachers with minimum required qualifications at primary level,73.5
199,LDC§,2021,Teachers at lower secondary level,"1,569,852"
199,LDC§,2021,Teachers at upper secondary level,"1,345,752"
199,LDC§,2021,Ratio of girls to boys in primary education,0.96
199,LDC§,2021,Ratio of girls to boys in lower secondary education,0.94
199,LDC§,2021,Ratio of girls to boys in upper secondary education,0.9
202,Sub-Saharan Africa,2021,Teachers at primary level,"4,838,624"
202,Sub-Saharan Africa,2021,Teachers with minimum required qualifications at primary level,69
202,Sub-Saharan Africa,2021,Teachers at lower secondary level,"1,908,687"
202,Sub-Saharan Africa,2021,Teachers at upper secondary level,"1,489,047"
202,Sub-Saharan Africa,2021,Ratio of girls to boys in primary education,0.97
202,Sub-Saharan Africa,2021,Ratio of girls to boys in lower secondary education,0.92
202,Sub-Saharan Africa,2021,Ratio of girls to boys in upper secondary education,0.88
419,Latin America & the Caribbean,2021,Ratio of girls to boys in primary education,0.99
419,Latin America & the Caribbean,2021,Ratio of girls to boys in lower secondary education,1.03
419,Latin America & the Caribbean,2021,Ratio of girls to boys in upper secondary education,1.11
432,LLDCs,2021,Teachers at primary level,"2,330,544"
432,LLDCs,2021,Teachers with minimum required qualifications at primary level,74.2
432,LLDCs,2021,Teachers at lower secondary level,"1,334,670"
432,LLDCs,2021,Teachers at upper secondary level,"695,818"
432,LLDCs,2021,Ratio of girls to boys in primary education,0.93
722,SIDS,2021,Ratio of girls to boys in primary education,0.97
722,SIDS,2021,Ratio of girls to boys in lower secondary education,0.98
722,SIDS,2021,Ratio of girls to boys in upper secondary education,1.06
1,"Total, all countries or areas",2022,Students enrolled in primary education (thousands),"770,830"
1,"Total, all countries or areas",2022,Gross enrollment ratio - Primary (male),102.3
1,"Total, all countries or areas",2022,Gross enrollment ratio - Primary (female),100.5
1,"Total, all countries or areas",2022,Students enrolled in lower secondary education (thousands),"356,335"
1,"Total, all countries or areas",2022,Gross enrollment ratio - Lower secondary level (male),84.7
1,"Total, all countries or areas",2022,Gross enrollment ratio - Lower secondary level (female),84
1,"Total, all countries or areas",2022,Students enrolled in upper secondary education (thousands),"283,279"
1,"Total, all countries or areas",2022,Gross enrollment ratio - Upper secondary level (male),70.2
1,"Total, all countries or areas",2022,Gross enrollment ratio - Upper secondary level (female),69.2
1,"Total, all countries or areas",2022,Teachers at primary level,"33,749,089"
1,"Total, all countries or areas",2022,Teachers with minimum required qualifications at primary level,85.7
1,"Total, all countries or areas",2022,Teachers at lower secondary level,"21,900,955"
1,"Total, all countries or areas",2022,Teachers at upper secondary level,"17,711,273"
1,"Total, all countries or areas",2022,Ratio of girls to boys in primary education,0.98
1,"Total, all countries or areas",2022,Ratio of girls to boys in lower secondary education,0.99
1,"Total, all countries or areas",2022,Ratio of girls to boys in upper secondary education,0.98
9,Oceania,2022,Students enrolled in primary education (thousands),"4,514"
9,Oceania,2022,Gross enrollment ratio - Primary (male),104.2
9,Oceania,2022,Gross enrollment ratio - Primary (female),102.3
9,Oceania,2022,Students enrolled in lower secondary education (thousands),"2,353"
9,Oceania,2022,Gross enrollment ratio - Lower secondary level (male),92.2
9,Oceania,2022,Gross enrollment ratio - Lower secondary level (female),88
9,Oceania,2022,Students enrolled in upper secondary education (thousands),"1,611"
9,Oceania,2022,Gross enrollment ratio - Upper secondary level (male),117
9,Oceania,2022,Gross enrollment ratio - Upper secondary level (female),115.5
9,Oceania,2022,Ratio of girls to boys in primary education,0.98
9,Oceania,2022,Ratio of girls to boys in lower secondary education,0.95
9,Oceania,2022,Ratio of girls to boys in upper secondary education,0.99
15,Northern Africa,2022,Students enrolled in primary education (thousands),"31,383"
15,Northern Africa,2022,Gross enrollment ratio - Primary (male),95.6
15,Northern Africa,2022,Gross enrollment ratio - Primary (female),93.5
15,Northern Africa,2022,Students enrolled in lower secondary education (thousands),"14,950"
15,Northern Africa,2022,Gross enrollment ratio - Lower secondary level (male),97.5
15,Northern Africa,2022,Gross enrollment ratio - Lower secondary level (female),92.9
15,Northern Africa,2022,Students enrolled in upper secondary education (thousands),"9,179"
15,Northern Africa,2022,Gross enrollment ratio - Upper secondary level (male),64.6
15,Northern Africa,2022,Gross enrollment ratio - Upper secondary level (female),69.6
15,Northern Africa,2022,Teachers at primary level,"1,231,142"
15,Northern Africa,2022,Teachers with minimum required qualifications at primary level,96.2
15,Northern Africa,2022,Teachers at lower secondary level,"724,059"
15,Northern Africa,2022,Teachers with minimum required qualifications at lower secondary level,94.6
15,Northern Africa,2022,Teachers at upper secondary level,"585,528"
15,Northern Africa,2022,Teachers with minimum required qualifications at upper secondary level,95.2
15,Northern Africa,2022,Ratio of girls to boys in primary education,0.98
15,Northern Africa,2022,Ratio of girls to boys in lower secondary education,0.95
15,Northern Africa,2022,Ratio of girls to boys in upper secondary education,1.07
21,Northern America,2022,Students enrolled in primary education (thousands),"26,774"
21,Northern America,2022,Gross enrollment ratio - Primary (male),98.3
21,Northern America,2022,Gross enrollment ratio - Primary (female),98
21,Northern America,2022,Students enrolled in lower secondary education (thousands),"14,993"
21,Northern America,2022,Gross enrollment ratio - Lower secondary level (male),103
21,Northern America,2022,Gross enrollment ratio - Lower secondary level (female),103.3
21,Northern America,2022,Students enrolled in upper secondary education (thousands),"14,635"
21,Northern America,2022,Gross enrollment ratio - Upper secondary level (male),100
21,Northern America,2022,Gross enrollment ratio - Upper secondary level (female),101.2
21,Northern America,2022,Teachers at primary level,"2,044,659"
21,Northern America,2022,Teachers with minimum required qualifications at primary level,95.4
21,Northern America,2022,Teachers at lower secondary level,"981,790"
21,Northern America,2022,Teachers with minimum required qualifications at lower secondary level,94.1
21,Northern America,2022,Teachers at upper secondary level,"988,386"
21,Northern America,2022,Teachers with minimum required qualifications at upper secondary level,91.8
21,Northern America,2022,Ratio of girls to boys in primary education,1
21,Northern America,2022,Ratio of girls to boys in lower secondary education,1
21,Northern America,2022,Ratio of girls to boys in upper secondary education,1.01
30,Eastern Asia,2022,Students enrolled in primary education (thousands),"119,271"
30,Eastern Asia,2022,Gross enrollment ratio - Primary (male),99.5
30,Eastern Asia,2022,Gross enrollment ratio - Primary (female),100.9
30,Eastern Asia,2022,Students enrolled in lower secondary education (thousands),"56,332"
30,Eastern Asia,2022,Gross enrollment ratio - Lower secondary level (male),96.5
30,Eastern Asia,2022,Gross enrollment ratio - Lower secondary level (female),97.9
30,Eastern Asia,2022,Students enrolled in upper secondary education (thousands),"49,395"
30,Eastern Asia,2022,Gross enrollment ratio - Upper secondary level (male),89.3
30,Eastern Asia,2022,Gross enrollment ratio - Upper secondary level (female),92.1
30,Eastern Asia,2022,Teachers at primary level,"7,416,904"
30,Eastern Asia,2022,Teachers at lower secondary level,"4,485,418"
30,Eastern Asia,2022,Teachers at upper secondary level,"3,596,346"
30,Eastern Asia,2022,Ratio of girls to boys in primary education,1.01
30,Eastern Asia,2022,Ratio of girls to boys in lower secondary education,1.01
30,Eastern Asia,2022,Ratio of girls to boys in upper secondary education,1.03
34,Southern Asia,2022,Students enrolled in primary education (thousands),"194,387"
34,Southern Asia,2022,Gross enrollment ratio - Primary (male),106.1
34,Southern Asia,2022,Gross enrollment ratio - Primary (female),103.9
34,Southern Asia,2022,Students enrolled in lower secondary education (thousands),"91,769"
34,Southern Asia,2022,Gross enrollment ratio - Lower secondary level (male),81.9
34,Southern Asia,2022,Gross enrollment ratio - Lower secondary level (female),83.1
34,Southern Asia,2022,Students enrolled in upper secondary education (thousands),"93,762"
34,Southern Asia,2022,Gross enrollment ratio - Upper secondary level (male),65.9
34,Southern Asia,2022,Gross enrollment ratio - Upper secondary level (female),62.9
34,Southern Asia,2022,Teachers at primary level,"6,427,952"
34,Southern Asia,2022,Teachers with minimum required qualifications at primary level,84.8
34,Southern Asia,2022,Teachers at lower secondary level,"4,461,711"
34,Southern Asia,2022,Teachers with minimum required qualifications at lower secondary level,84
34,Southern Asia,2022,Teachers at upper secondary level,"4,092,349"
34,Southern Asia,2022,Teachers with minimum required qualifications at upper secondary level,93.5
34,Southern Asia,2022,Ratio of girls to boys in primary education,0.98
34,Southern Asia,2022,Ratio of girls to boys in lower secondary education,1.01
34,Southern Asia,2022,Ratio of girls to boys in upper secondary education,0.95
62,South-central Asia,2022,Teachers at primary level,"6,729,956"
62,South-central Asia,2022,Teachers with minimum required qualifications at primary level,85.3
62,South-central Asia,2022,Teachers at lower secondary level,"5,115,535"
62,South-central Asia,2022,Teachers with minimum required qualifications at lower secondary level,84.3
62,South-central Asia,2022,Teachers at upper secondary level,"4,342,658"
62,South-central Asia,2022,Teachers with minimum required qualifications at upper secondary level,93.9
62,South-central Asia,2022,Ratio of girls to boys in primary education,0.98
62,South-central Asia,2022,Ratio of girls to boys in lower secondary education,1.01
62,South-central Asia,2022,Ratio of girls to boys in upper secondary education,0.95
143,Central Asia,2022,Students enrolled in primary education (thousands),"6,178"
143,Central Asia,2022,Gross enrollment ratio - Primary (male),98.2
143,Central Asia,2022,Gross enrollment ratio - Primary (female),97.6
143,Central Asia,2022,Teachers at primary level,"302,004"
143,Central Asia,2022,Teachers with minimum required qualifications at primary level,94.9
143,Central Asia,2022,Ratio of girls to boys in primary education,0.99
145,Western Asia,2022,Students enrolled in primary education (thousands),"28,482"
145,Western Asia,2022,Gross enrollment ratio - Primary (male),96.4
145,Western Asia,2022,Gross enrollment ratio - Primary (female),90.7
145,Western Asia,2022,Students enrolled in lower secondary education (thousands),"15,104"
145,Western Asia,2022,Gross enrollment ratio - Lower secondary level (male),82.1
145,Western Asia,2022,Gross enrollment ratio - Lower secondary level (female),78.4
145,Western Asia,2022,Students enrolled in upper secondary education (thousands),"12,922"
145,Western Asia,2022,Gross enrollment ratio - Upper secondary level (male),82.2
145,Western Asia,2022,Gross enrollment ratio - Upper secondary level (female),77.4
145,Western Asia,2022,Teachers at primary level,"1,617,884"
145,Western Asia,2022,Teachers with minimum required qualifications at primary level,78
145,Western Asia,2022,Teachers at lower secondary level,"1,090,482"
145,Western Asia,2022,Teachers with minimum required qualifications at lower secondary level,83.7
145,Western Asia,2022,Teachers at upper secondary level,"948,226"
145,Western Asia,2022,Ratio of girls to boys in primary education,0.94
145,Western Asia,2022,Ratio of girls to boys in lower secondary education,0.95
145,Western Asia,2022,Ratio of girls to boys in upper secondary education,0.94
150,Europe,2022,Students enrolled in primary education (thousands),"39,832"
150,Europe,2022,Gross enrollment ratio - Primary (male),101.3
150,Europe,2022,Gross enrollment ratio - Primary (female),101.2
150,Europe,2022,Students enrolled in lower secondary education (thousands),"33,740"
150,Europe,2022,Gross enrollment ratio - Lower secondary level (male),101.3
150,Europe,2022,Gross enrollment ratio - Lower secondary level (female),100.7
150,Europe,2022,Students enrolled in upper secondary education (thousands),"27,126"
150,Europe,2022,Gross enrollment ratio - Upper secondary level (male),109.8
150,Europe,2022,Gross enrollment ratio - Upper secondary level (female),110.1
150,Europe,2022,Teachers at primary level,"2,817,495"
150,Europe,2022,Teachers at lower secondary level,"3,440,343"
150,Europe,2022,Teachers at upper secondary level,"2,364,360"
150,Europe,2022,Ratio of girls to boys in primary education,1
150,Europe,2022,Ratio of girls to boys in lower secondary education,0.99
150,Europe,2022,Ratio of girls to boys in upper secondary education,1
199,LDC§,2022,Students enrolled in primary education (thousands),"171,022"
199,LDC§,2022,Gross enrollment ratio - Primary (male),106.3
199,LDC§,2022,Gross enrollment ratio - Primary (female),101.7
199,LDC§,2022,Teachers at primary level,"4,622,675"
199,LDC§,2022,Ratio of girls to boys in primary education,0.96
202,Sub-Saharan Africa,2022,Students enrolled in primary education (thousands),"189,519"
202,Sub-Saharan Africa,2022,Gross enrollment ratio - Primary (male),101.3
202,Sub-Saharan Africa,2022,Gross enrollment ratio - Primary (female),97.9
202,Sub-Saharan Africa,2022,Students enrolled in lower secondary education (thousands),"45,064"
202,Sub-Saharan Africa,2022,Gross enrollment ratio - Lower secondary level (male),53.8
202,Sub-Saharan Africa,2022,Gross enrollment ratio - Lower secondary level (female),49.4
202,Sub-Saharan Africa,2022,Students enrolled in upper secondary education (thousands),"26,270"
202,Sub-Saharan Africa,2022,Gross enrollment ratio - Upper secondary level (male),38.3
202,Sub-Saharan Africa,2022,Gross enrollment ratio - Upper secondary level (female),33.6
202,Sub-Saharan Africa,2022,Teachers at primary level,"4,930,932"
202,Sub-Saharan Africa,2022,Teachers at lower secondary level,"1,997,632"
202,Sub-Saharan Africa,2022,Teachers at upper secondary level,"1,530,261"
202,Sub-Saharan Africa,2022,Ratio of girls to boys in primary education,0.97
202,Sub-Saharan Africa,2022,Ratio of girls to boys in lower secondary education,0.92
202,Sub-Saharan Africa,2022,Ratio of girls to boys in upper secondary education,0.88
419,Latin America & the Caribbean,2022,Students enrolled in primary education (thousands),"61,617"
419,Latin America & the Caribbean,2022,Gross enrollment ratio - Primary (male),104.2
419,Latin America & the Caribbean,2022,Gross enrollment ratio - Primary (female),103.2
419,Latin America & the Caribbean,2022,Students enrolled in lower secondary education (thousands),"37,548"
419,Latin America & the Caribbean,2022,Gross enrollment ratio - Lower secondary level (male),105.6
419,Latin America & the Caribbean,2022,Gross enrollment ratio - Lower secondary level (female),108.6
419,Latin America & the Caribbean,2022,Students enrolled in upper secondary education (thousands),"25,722"
419,Latin America & the Caribbean,2022,Gross enrollment ratio - Upper secondary level (male),80.8
419,Latin America & the Caribbean,2022,Gross enrollment ratio - Upper secondary level (female),89.5
419,Latin America & the Caribbean,2022,Teachers at primary level,"3,071,363"
419,Latin America & the Caribbean,2022,Teachers with minimum required qualifications at primary level,80.2
419,Latin America & the Caribbean,2022,Teachers at lower secondary level,"2,033,908"
419,Latin America & the Caribbean,2022,Teachers with minimum required qualifications at lower secondary level,78.8
419,Latin America & the Caribbean,2022,Teachers at upper secondary level,"2,092,479"
419,Latin America & the Caribbean,2022,Teachers with minimum required qualifications at upper secondary level,73.3
419,Latin America & the Caribbean,2022,Ratio of girls to boys in primary education,0.99
419,Latin America & the Caribbean,2022,Ratio of girls to boys in lower secondary education,1.03
419,Latin America & the Caribbean,2022,Ratio of girls to boys in upper secondary education,1.1
432,LLDCs,2022,Students enrolled in primary education (thousands),"81,591"
432,LLDCs,2022,Gross enrollment ratio - Primary (male),103.1
432,LLDCs,2022,Gross enrollment ratio - Primary (female),96.2
432,LLDCs,2022,Teachers at primary level,"2,356,066"
432,LLDCs,2022,Ratio of girls to boys in primary education,0.93
722,SIDS,2022,Students enrolled in primary education (thousands),"7,515"
722,SIDS,2022,Gross enrollment ratio - Primary (male),107.3
722,SIDS,2022,Gross enrollment ratio - Primary (female),104.1
722,SIDS,2022,Students enrolled in lower secondary education (thousands),"3,078"
722,SIDS,2022,Gross enrollment ratio - Lower secondary level (male),84.8
722,SIDS,2022,Gross enrollment ratio - Lower secondary level (female),82.8
722,SIDS,2022,Students enrolled in upper secondary education (thousands),"1,129"
722,SIDS,2022,Gross enrollment ratio - Upper secondary level (male),32.7
722,SIDS,2022,Gross enrollment ratio - Upper secondary level (female),35.5
722,SIDS,2022,Teachers at primary level,"360,145"
722,SIDS,2022,Teachers with minimum required qualifications at primary level,89.3
722,SIDS,2022,Ratio of girls to boys in primary education,0.97
722,SIDS,2022,Ratio of girls to boys in lower secondary education,0.97
722,SIDS,2022,Ratio of girls to boys in upper secondary education,1.08
