"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Sierra Leone","2010","All genders","Not applicable","Percent","0.06923"
"Sierra Leone","2009","All genders","Not applicable","Percent","0.03566"
"Sierra Leone","2008","All genders","Not applicable","Percent","0.05716"
"Sierra Leone","2007","All genders","Not applicable","Percent","0.06708"
"Singapore","2013","All genders","Not applicable","Percent","12.24721"
"Singapore","2012","All genders","Not applicable","Percent","11.30952"
"Singapore","2011","All genders","Not applicable","Percent","11.51589"
"Singapore","2010","All genders","Not applicable","Percent","12.04789"
"Singapore","2009","All genders","Not applicable","Percent","11.00574"
"Singapore","2008","All genders","Not applicable","Percent","11.6392"
"Slovakia","2013","All genders","Not applicable","Percent","1.57183"
"Slovakia","2012","All genders","Not applicable","Percent","2.25413"
"Slovakia","2011","All genders","Not applicable","Percent","2.21502"
"Slovakia","2010","All genders","Not applicable","Percent","2.71281"
"Slovakia","2009","All genders","Not applicable","Percent","4.49619"
"Slovakia","2008","All genders","Not applicable","Percent","4.38682"
"Slovakia","2007","All genders","Not applicable","Percent","2.74278"
"Slovakia","2006","All genders","Not applicable","Percent","2.4755"
"Slovakia","2005","All genders","Not applicable","Percent","2.64061"
"Slovakia","2004","All genders","Not applicable","Percent","3.01484"
"Slovakia","2002","All genders","Not applicable","Percent","1.77595"
"Slovakia","2001","All genders","Not applicable","Percent","2.03922"
"Slovenia","2012","All genders","Not applicable","Percent","0.06826"
"Slovenia","2011","All genders","Not applicable","Percent","0.0823"
"Slovenia","2010","All genders","Not applicable","Percent","0.07229"
"Slovenia","2009","All genders","Not applicable","Percent","0.08442"
"Slovenia","2008","All genders","Not applicable","Percent","0.00604"
"Slovenia","2007","All genders","Not applicable","Percent","0.00597"
"Slovenia","2006","All genders","Not applicable","Percent","0.00644"
"Slovenia","2005","All genders","Not applicable","Percent","0.00263"
"Slovenia","2004","All genders","Not applicable","Percent","0.0039"
"South Africa","2014","All genders","Not applicable","Percent","12.6596"
"South Africa","2012","All genders","Not applicable","Percent","15.60375"
"South Africa","2011","All genders","Not applicable","Percent","12.89597"
"South Africa","2009","All genders","Not applicable","Percent","11.82095"
"South Africa","2008","All genders","Not applicable","Percent","11.90346"
"South Africa","2007","All genders","Not applicable","Percent","8.02075"
"South Africa","2006","All genders","Not applicable","Percent","8.61148"
"South Africa","2005","All genders","Not applicable","Percent","8.12084"
"South Africa","2004","All genders","Not applicable","Percent","9.45931"
"South Africa","2003","All genders","Not applicable","Percent","7.31025"
"South Africa","2002","All genders","Not applicable","Percent","6.03852"
"South Africa","2001","All genders","Not applicable","Percent","6.03536"
"South Africa","2000","All genders","Not applicable","Percent","6.95207"
"South Africa","1999","All genders","Not applicable","Percent","5.55602"
"South Sudan","2011","All genders","Not applicable","Percent","0"
"Spain","2013","All genders","Not applicable","Percent","0"
"Spain","2012","All genders","Not applicable","Percent","0"
"Spain","2011","All genders","Not applicable","Percent","0"
"Spain","2010","All genders","Not applicable","Percent","0"
"Spain","2009","All genders","Not applicable","Percent","0"
"Spain","2008","All genders","Not applicable","Percent","0"
"Spain","2007","All genders","Not applicable","Percent","0"
"Spain","2006","All genders","Not applicable","Percent","0"
"Spain","2005","All genders","Not applicable","Percent","0"
"Spain","2004","All genders","Not applicable","Percent","0"
"Spain","2003","All genders","Not applicable","Percent","0"
"Spain","2002","All genders","Not applicable","Percent","0"
"Spain","2001","All genders","Not applicable","Percent","0"
"Spain","2000","All genders","Not applicable","Percent","0"
"Spain","1999","All genders","Not applicable","Percent","0"
"Spain","1998","All genders","Not applicable","Percent","0"
"Sri Lanka","2013","All genders","Not applicable","Percent","0"
"Sri Lanka","2012","All genders","Not applicable","Percent","0"
"Sri Lanka","2011","All genders","Not applicable","Percent","0"
"Sri Lanka","2010","All genders","Not applicable","Percent","0"
"Sri Lanka","2009","All genders","Not applicable","Percent","0"
"Sri Lanka","2001","All genders","Not applicable","Percent","0"
"Swaziland","2011","All genders","Not applicable","Percent","1.10182"
"Swaziland","2008","All genders","Not applicable","Percent","9.62933"
"Swaziland","2004","All genders","Not applicable","Percent","5.80908"
"Swaziland","2003","All genders","Not applicable","Percent","0"
"Swaziland","2001","All genders","Not applicable","Percent","8.06613"
"Swaziland","1999","All genders","Not applicable","Percent","7.84196"
"Sweden","2013","All genders","Not applicable","Percent","0"
"Sweden","2012","All genders","Not applicable","Percent","0"
"Sweden","2011","All genders","Not applicable","Percent","0"
"Sweden","2010","All genders","Not applicable","Percent","0"
"Sweden","2009","All genders","Not applicable","Percent","0"
"Sweden","2008","All genders","Not applicable","Percent","0"
"Sweden","2007","All genders","Not applicable","Percent","0"
"Sweden","2006","All genders","Not applicable","Percent","0"
"Sweden","2005","All genders","Not applicable","Percent","0"
"Sweden","2004","All genders","Not applicable","Percent","0"
"Sweden","2002","All genders","Not applicable","Percent","0"
"Switzerland","2012","All genders","Not applicable","Percent","1.78848"
"Switzerland","2011","All genders","Not applicable","Percent","1.83403"
"Switzerland","2010","All genders","Not applicable","Percent","1.83664"
"Switzerland","2009","All genders","Not applicable","Percent","1.84777"
"Switzerland","2008","All genders","Not applicable","Percent","1.84603"
"Switzerland","2007","All genders","Not applicable","Percent","2.71754"
"Switzerland","2006","All genders","Not applicable","Percent","1.95858"
"Switzerland","2005","All genders","Not applicable","Percent","2.10131"
"Switzerland","2004","All genders","Not applicable","Percent","2.03115"
"Switzerland","2003","All genders","Not applicable","Percent","2.0049"
"Switzerland","2002","All genders","Not applicable","Percent","1.86964"
"Switzerland","2001","All genders","Not applicable","Percent","1.96383"
"Switzerland","1999","All genders","Not applicable","Percent","1.84806"
"Switzerland","1998","All genders","Not applicable","Percent","2.22781"
"Tajikistan","2011","All genders","Not applicable","Percent","6.45456"
"Tajikistan","2005","All genders","Not applicable","Percent","9.42765"
"Tajikistan","2004","All genders","Not applicable","Percent","12.38791"
"Tajikistan","2003","All genders","Not applicable","Percent","5.01261"
"Tajikistan","2002","All genders","Not applicable","Percent","6.96842"
"Thailand","2009","All genders","Not applicable","Percent","12.92396"
"Thailand","2008","All genders","Not applicable","Percent","13.67325"
"Thailand","2001","All genders","Not applicable","Percent","16.00981"
"Timor-Leste","2014","All genders","Not applicable","Percent","0"
"Timor-Leste","2013","All genders","Not applicable","Percent","0"
"Timor-Leste","2012","All genders","Not applicable","Percent","0"
"Timor-Leste","2011","All genders","Not applicable","Percent","0"
"Timor-Leste","2010","All genders","Not applicable","Percent","0"
"Togo","2014","All genders","Not applicable","Percent","0"
"Togo","2013","All genders","Not applicable","Percent","0"
"Togo","2012","All genders","Not applicable","Percent","0"
"Togo","2011","All genders","Not applicable","Percent","3.88858"
"Togo","2010","All genders","Not applicable","Percent","3.28291"
"Togo","2007","All genders","Not applicable","Percent","4.34076"
"Togo","2000","All genders","Not applicable","Percent","4.72759"
"Togo","1999","All genders","Not applicable","Percent","1.13157"
"Togo","1998","All genders","Not applicable","Percent","5.00744"
"Tonga","2002","All genders","Not applicable","Percent","6.76896"
"Tunisia","2014","All genders","Not applicable","Percent","0"
"Tunisia","2013","All genders","Not applicable","Percent","0"
"Tunisia","2010","All genders","Not applicable","Percent","0"
"Tunisia","2009","All genders","Not applicable","Percent","0"
"Tunisia","2008","All genders","Not applicable","Percent","0"
"Tunisia","2007","All genders","Not applicable","Percent","0"
"Tunisia","2006","All genders","Not applicable","Percent","0"
"Tunisia","2005","All genders","Not applicable","Percent","0"
"Tunisia","2004","All genders","Not applicable","Percent","0"
"Tunisia","2003","All genders","Not applicable","Percent","0"
"Tunisia","2002","All genders","Not applicable","Percent","0"
"Turkey","2011","All genders","Not applicable","Percent","0"
"Turkey","2006","All genders","Not applicable","Percent","0"
"Turkey","2004","All genders","Not applicable","Percent","0"
"Turkey","2003","All genders","Not applicable","Percent","0"
"Turkey","2001","All genders","Not applicable","Percent","0"
"Turkey","1999","All genders","Not applicable","Percent","0"
"Turkmenistan","2012","All genders","Not applicable","Percent","0"
"Turks and Caicos Islands","2015","All genders","Not applicable","Percent","0"
"Turks and Caicos Islands","2014","All genders","Not applicable","Percent","0"
"Turks and Caicos Islands","2005","All genders","Not applicable","Percent","0"
"Turks and Caicos Islands","2003","All genders","Not applicable","Percent","0"
"Turks and Caicos Islands","2002","All genders","Not applicable","Percent","0"
"Turks and Caicos Islands","2001","All genders","Not applicable","Percent","0"
"Turks and Caicos Islands","2000","All genders","Not applicable","Percent","0"
"Turks and Caicos Islands","1999","All genders","Not applicable","Percent","14.35743"
"Turks and Caicos Islands","1998","All genders","Not applicable","Percent","0"
"Uganda","2013","All genders","Not applicable","Percent","4.55422"
"Uganda","2012","All genders","Not applicable","Percent","3.94986"
"Uganda","2011","All genders","Not applicable","Percent","2.15071"
"Uganda","2010","All genders","Not applicable","Percent","2.89847"
"Uganda","2009","All genders","Not applicable","Percent","1.90233"
"Uganda","2004","All genders","Not applicable","Percent","2.18552"
"Ukraine","2013","All genders","Not applicable","Percent","0"
"Ukraine","2012","All genders","Not applicable","Percent","0"
"Ukraine","2011","All genders","Not applicable","Percent","0"
"United Kingdom of Great Britain and Northern Ireland","2013","All genders","Not applicable","Percent","0"
"United Kingdom of Great Britain and Northern Ireland","2011","All genders","Not applicable","Percent","0"
"United Kingdom of Great Britain and Northern Ireland","2010","All genders","Not applicable","Percent","0"
"United Kingdom of Great Britain and Northern Ireland","2009","All genders","Not applicable","Percent","0"
"United Kingdom of Great Britain and Northern Ireland","2008","All genders","Not applicable","Percent","0"
"United Kingdom of Great Britain and Northern Ireland","2007","All genders","Not applicable","Percent","0"
"United Kingdom of Great Britain and Northern Ireland","2006","All genders","Not applicable","Percent","1.24651"
"United Kingdom of Great Britain and Northern Ireland","2005","All genders","Not applicable","Percent","0"
"United Republic of Tanzania","2008","All genders","Not applicable","Percent","0"
"United Republic of Tanzania","2007","All genders","Not applicable","Percent","0"
"United Republic of Tanzania","2006","All genders","Not applicable","Percent","0"
"United Republic of Tanzania","2005","All genders","Not applicable","Percent","0"
"United Republic of Tanzania","2004","All genders","Not applicable","Percent","0"
"United States of America","2012","All genders","Not applicable","Percent","0"
"United States of America","2011","All genders","Not applicable","Percent","0"
"United States of America","2010","All genders","Not applicable","Percent","0"
"United States of America","2009","All genders","Not applicable","Percent","0"
"United States of America","2006","All genders","Not applicable","Percent","0"
"United States of America","2005","All genders","Not applicable","Percent","0"
"United States of America","2004","All genders","Not applicable","Percent","0"
"United States of America","2003","All genders","Not applicable","Percent","0"
"Uruguay","2006","All genders","Not applicable","Percent","0"
"Uruguay","2005","All genders","Not applicable","Percent","0"
"Uruguay","2004","All genders","Not applicable","Percent","0"
"Uruguay","2000","All genders","Not applicable","Percent","0"
"Vanuatu","2009","All genders","Not applicable","Percent","6.22246"
"Vanuatu","2008","All genders","Not applicable","Percent","6.95404"
"Vanuatu","2001","All genders","Not applicable","Percent","6.3289"
"Vanuatu","2000","All genders","Not applicable","Percent","7.22351"
"Vanuatu","1999","All genders","Not applicable","Percent","0"
"Venezuela (Bolivarian Republic of)","2007","All genders","Not applicable","Percent","0"
"Venezuela (Bolivarian Republic of)","2006","All genders","Not applicable","Percent","0"
"Viet Nam","2012","All genders","Not applicable","Percent","0"
"Viet Nam","2010","All genders","Not applicable","Percent","0"
"Viet Nam","2008","All genders","Not applicable","Percent","0"
"Yemen","2013","All genders","Not applicable","Percent","0"
"Zambia","2004","All genders","Not applicable","Percent","4.83017"
"Zimbabwe","2010","All genders","Not applicable","Percent","0"
"Zimbabwe","2009","All genders","Not applicable","Percent","0"

