"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Slovakia","2006","Not applicable","Not applicable","Percent","22.69087"
"Slovakia","2005","Not applicable","Not applicable","Percent","20.34181"
"Slovakia","2004","Not applicable","Not applicable","Percent","22.48881"
"Slovakia","2003","Not applicable","Not applicable","Percent","18.84012"
"Slovakia","2002","Not applicable","Not applicable","Percent","19.25327"
"Slovakia","2001","Not applicable","Not applicable","Percent","19.56707"
"Slovakia","2000","Not applicable","Not applicable","Percent","17.19633"
"Slovakia","1999","Not applicable","Not applicable","Percent","16.84368"
"Slovenia","2012","Not applicable","Not applicable","Percent","21.73821"
"Slovenia","2011","Not applicable","Not applicable","Percent","24.31422"
"Slovenia","2010","Not applicable","Not applicable","Percent","24.45019"
"Slovenia","2009","Not applicable","Not applicable","Percent","24.99308"
"Slovenia","2008","Not applicable","Not applicable","Percent","23.7934"
"Slovenia","2007","Not applicable","Not applicable","Percent","23.04883"
"Slovenia","2006","Not applicable","Not applicable","Percent","22.53607"
"Slovenia","2005","Not applicable","Not applicable","Percent","22.85208"
"Slovenia","2004","Not applicable","Not applicable","Percent","23.71663"
"South Africa","2014","Not applicable","Not applicable","Percent","12.69039"
"South Africa","2012","Not applicable","Not applicable","Percent","12.45268"
"South Africa","2011","Not applicable","Not applicable","Percent","12.10661"
"South Africa","2009","Not applicable","Not applicable","Percent","13.02238"
"South Africa","2008","Not applicable","Not applicable","Percent","13.42394"
"South Africa","2007","Not applicable","Not applicable","Percent","13.63112"
"South Africa","2006","Not applicable","Not applicable","Percent","13.28185"
"South Africa","2005","Not applicable","Not applicable","Percent","15.57753"
"South Africa","2003","Not applicable","Not applicable","Percent","14.4142"
"South Africa","2002","Not applicable","Not applicable","Percent","14.91408"
"South Africa","2001","Not applicable","Not applicable","Percent","14.90627"
"South Africa","2000","Not applicable","Not applicable","Percent","15.41347"
"South Africa","1999","Not applicable","Not applicable","Percent","15.50781"
"Spain","2013","Not applicable","Not applicable","Percent","20.19025"
"Spain","2012","Not applicable","Not applicable","Percent","19.86433"
"Spain","2011","Not applicable","Not applicable","Percent","21.01343"
"Spain","2010","Not applicable","Not applicable","Percent","21.01343"
"Spain","2009","Not applicable","Not applicable","Percent","20.53619"
"Spain","2008","Not applicable","Not applicable","Percent","20.4176"
"Spain","2007","Not applicable","Not applicable","Percent","20.40975"
"Spain","2006","Not applicable","Not applicable","Percent","20.03331"
"Spain","2005","Not applicable","Not applicable","Percent","20.13159"
"Spain","2004","Not applicable","Not applicable","Percent","20.01503"
"Spain","2003","Not applicable","Not applicable","Percent","20.21311"
"Spain","2002","Not applicable","Not applicable","Percent","19.72539"
"Spain","2001","Not applicable","Not applicable","Percent","19.41833"
"Spain","2000","Not applicable","Not applicable","Percent","18.20159"
"Spain","1999","Not applicable","Not applicable","Percent","16.67953"
"Spain","1998","Not applicable","Not applicable","Percent","16.29699"
"Sri Lanka","2013","Not applicable","Not applicable","Percent","16.10443"
"Sri Lanka","2012","Not applicable","Not applicable","Percent","14.77599"
"Sri Lanka","2011","Not applicable","Not applicable","Percent","12.14965"
"Sri Lanka","2010","Not applicable","Not applicable","Percent","12.22993"
"Sri Lanka","2009","Not applicable","Not applicable","Percent","12.76502"
"Swaziland","2011","Not applicable","Not applicable","Percent","12.83882"
"Swaziland","2008","Not applicable","Not applicable","Percent","22.74289"
"Swaziland","2004","Not applicable","Not applicable","Percent","26.63713"
"Swaziland","2003","Not applicable","Not applicable","Percent","31.33077"
"Swaziland","2001","Not applicable","Not applicable","Percent","23.87712"
"Swaziland","2000","Not applicable","Not applicable","Percent","36.75322"
"Swaziland","1999","Not applicable","Not applicable","Percent","32.07478"
"Sweden","2013","Not applicable","Not applicable","Percent","26.40157"
"Sweden","2012","Not applicable","Not applicable","Percent","26.49832"
"Sweden","2010","Not applicable","Not applicable","Percent","29.78304"
"Sweden","2009","Not applicable","Not applicable","Percent","29.48678"
"Sweden","2008","Not applicable","Not applicable","Percent","28.34779"
"Sweden","2007","Not applicable","Not applicable","Percent","27.81191"
"Sweden","2006","Not applicable","Not applicable","Percent","28.17287"
"Sweden","2005","Not applicable","Not applicable","Percent","27.5075"
"Sweden","2004","Not applicable","Not applicable","Percent","28.46181"
"Switzerland","2012","Not applicable","Not applicable","Percent","25.66455"
"Switzerland","2011","Not applicable","Not applicable","Percent","25.38262"
"Switzerland","2010","Not applicable","Not applicable","Percent","24.96765"
"Switzerland","2009","Not applicable","Not applicable","Percent","25.02737"
"Switzerland","2008","Not applicable","Not applicable","Percent","23.8571"
"Switzerland","2007","Not applicable","Not applicable","Percent","25.84192"
"Switzerland","2006","Not applicable","Not applicable","Percent","26.56886"
"Switzerland","2005","Not applicable","Not applicable","Percent","26.07493"
"Switzerland","2004","Not applicable","Not applicable","Percent","28.12269"
"Switzerland","2003","Not applicable","Not applicable","Percent","27.77854"
"Switzerland","2002","Not applicable","Not applicable","Percent","24.00336"
"Switzerland","2001","Not applicable","Not applicable","Percent","17.39094"
"Switzerland","1999","Not applicable","Not applicable","Percent","21.01843"
"Switzerland","1998","Not applicable","Not applicable","Percent","20.01538"
"Tajikistan","2011","Not applicable","Not applicable","Percent","9.02094"
"Tajikistan","2005","Not applicable","Not applicable","Percent","4.96936"
"Tajikistan","2004","Not applicable","Not applicable","Percent","5.63919"
"Tajikistan","2003","Not applicable","Not applicable","Percent","7.65743"
"Tajikistan","2002","Not applicable","Not applicable","Percent","11.42541"
"Thailand","2009","Not applicable","Not applicable","Percent","16.50877"
"Thailand","2008","Not applicable","Not applicable","Percent","17.45671"
"Thailand","2001","Not applicable","Not applicable","Percent","20.43763"
"Thailand","1998","Not applicable","Not applicable","Percent","20.30444"
"Timor-Leste","2014","Not applicable","Not applicable","Percent","4.08721"
"Timor-Leste","2013","Not applicable","Not applicable","Percent","3.92798"
"Timor-Leste","2012","Not applicable","Not applicable","Percent","13.97021"
"Timor-Leste","2011","Not applicable","Not applicable","Percent","21.58719"
"Timor-Leste","2010","Not applicable","Not applicable","Percent","11.48151"
"Togo","2014","Not applicable","Not applicable","Percent","20.60449"
"Togo","2013","Not applicable","Not applicable","Percent","22.06695"
"Togo","2012","Not applicable","Not applicable","Percent","19.36398"
"Togo","2011","Not applicable","Not applicable","Percent","16.11969"
"Togo","2010","Not applicable","Not applicable","Percent","18.26521"
"Togo","2009","Not applicable","Not applicable","Percent","14.22141"
"Togo","2008","Not applicable","Not applicable","Percent","20.187"
"Togo","2007","Not applicable","Not applicable","Percent","20.89136"
"Togo","2000","Not applicable","Not applicable","Percent","19.01594"
"Togo","1999","Not applicable","Not applicable","Percent","22.2373"
"Togo","1998","Not applicable","Not applicable","Percent","22.38947"
"Tunisia","2010","Not applicable","Not applicable","Percent","24.01524"
"Tunisia","2009","Not applicable","Not applicable","Percent","23.18642"
"Tunisia","2008","Not applicable","Not applicable","Percent","22.89469"
"Tunisia","2006","Not applicable","Not applicable","Percent","22.22979"
"Tunisia","2005","Not applicable","Not applicable","Percent","22.2722"
"Tunisia","2004","Not applicable","Not applicable","Percent","22.76119"
"Tunisia","2003","Not applicable","Not applicable","Percent","21.57242"
"Tunisia","2002","Not applicable","Not applicable","Percent","19.35867"
"Tunisia","2000","Not applicable","Not applicable","Percent","18.77611"
"Turkey","2006","Not applicable","Not applicable","Percent","28.75824"
"Turkey","2004","Not applicable","Not applicable","Percent","25.92243"
"Turkey","2001","Not applicable","Not applicable","Percent","28.17366"
"Turkmenistan","2012","Not applicable","Not applicable","Percent","13.47871"
"Turks and Caicos Islands","2005","Not applicable","Not applicable","Percent","0"
"Turks and Caicos Islands","2002","Not applicable","Not applicable","Percent","29.13811"
"Turks and Caicos Islands","2000","Not applicable","Not applicable","Percent","0"
"Turks and Caicos Islands","1999","Not applicable","Not applicable","Percent","1.50602"
"Uganda","2013","Not applicable","Not applicable","Percent","12.06528"
"Uganda","2012","Not applicable","Not applicable","Percent","11.82908"
"Uganda","2011","Not applicable","Not applicable","Percent","10.65111"
"Uganda","2010","Not applicable","Not applicable","Percent","11.65035"
"Uganda","2009","Not applicable","Not applicable","Percent","11.06242"
"Uganda","2004","Not applicable","Not applicable","Percent","12.08498"
"United Kingdom of Great Britain and Northern Ireland","2013","Not applicable","Not applicable","Percent","25.11726"
"United Kingdom of Great Britain and Northern Ireland","2011","Not applicable","Not applicable","Percent","23.85644"
"United Kingdom of Great Britain and Northern Ireland","2010","Not applicable","Not applicable","Percent","17.72735"
"United Kingdom of Great Britain and Northern Ireland","2009","Not applicable","Not applicable","Percent","15.37388"
"United Kingdom of Great Britain and Northern Ireland","2008","Not applicable","Not applicable","Percent","16.55782"
"United Kingdom of Great Britain and Northern Ireland","2007","Not applicable","Not applicable","Percent","18.51834"
"United Kingdom of Great Britain and Northern Ireland","2006","Not applicable","Not applicable","Percent","20.41011"
"United Kingdom of Great Britain and Northern Ireland","2005","Not applicable","Not applicable","Percent","22.78219"
"United Republic of Tanzania","2009","Not applicable","Not applicable","Percent","31.3956"
"United Republic of Tanzania","2008","Not applicable","Not applicable","Percent","27.95538"
"United Republic of Tanzania","2007","Not applicable","Not applicable","Percent","24.5018"
"United Republic of Tanzania","2006","Not applicable","Not applicable","Percent","24.03722"
"United Republic of Tanzania","2005","Not applicable","Not applicable","Percent","23.5721"
"United Republic of Tanzania","2004","Not applicable","Not applicable","Percent","23.10672"
"United States of America","2011","Not applicable","Not applicable","Percent","24.3031"
"Uruguay","2000","Not applicable","Not applicable","Percent","20.467"
"Vanuatu","2008","Not applicable","Not applicable","Percent","6.03947"
"Vanuatu","2001","Not applicable","Not applicable","Percent","8.50194"
"Vanuatu","2000","Not applicable","Not applicable","Percent","8.85272"
"Venezuela (Bolivarian Republic of)","2009","Not applicable","Not applicable","Percent","21.25303"
"Venezuela (Bolivarian Republic of)","2007","Not applicable","Not applicable","Percent","43.44666"
"Venezuela (Bolivarian Republic of)","2006","Not applicable","Not applicable","Percent","43.66045"
"Viet Nam","2010","Not applicable","Not applicable","Percent","15.22405"
"Zambia","2005","Not applicable","Not applicable","Percent","25.96832"
"Zambia","2004","Not applicable","Not applicable","Percent","18.21128"
"Zimbabwe","2010","Not applicable","Not applicable","Percent","20.99459"

