"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Switzerland","2003","All genders","Not applicable","Percent","3.63267"
"Switzerland","2002","All genders","Not applicable","Percent","3.8472"
"Switzerland","2001","All genders","Not applicable","Percent","4.23418"
"Switzerland","1999","All genders","Not applicable","Percent","3.99525"
"Switzerland","1998","All genders","Not applicable","Percent","3.92224"
"Syrian Arab Republic","2012","All genders","Not applicable","Percent","0"
"Syrian Arab Republic","2010","All genders","Not applicable","Percent","0"
"Syrian Arab Republic","2009","All genders","Not applicable","Percent","0"
"Syrian Arab Republic","2007","All genders","Not applicable","Percent","0"
"Syrian Arab Republic","2006","All genders","Not applicable","Percent","0"
"Tajikistan","2011","All genders","Not applicable","Percent","4.93659"
"Tajikistan","2005","All genders","Not applicable","Percent","4.35035"
"Thailand","2009","All genders","Not applicable","Percent","6.81795"
"Thailand","2008","All genders","Not applicable","Percent","6.91248"
"Thailand","2001","All genders","Not applicable","Percent","10.81387"
"Timor-Leste","2014","All genders","Not applicable","Percent","1.19297"
"Timor-Leste","2013","All genders","Not applicable","Percent","1.16249"
"Timor-Leste","2012","All genders","Not applicable","Percent","0.18759"
"Togo","2014","All genders","Not applicable","Percent","1.4722"
"Togo","2013","All genders","Not applicable","Percent","3.09382"
"Togo","2012","All genders","Not applicable","Percent","3.20771"
"Togo","2011","All genders","Not applicable","Percent","1.51682"
"Togo","2010","All genders","Not applicable","Percent","1.91503"
"Togo","2009","All genders","Not applicable","Percent","0"
"Togo","2008","All genders","Not applicable","Percent","0"
"Togo","2007","All genders","Not applicable","Percent","0"
"Togo","2001","All genders","Not applicable","Percent","0"
"Togo","2000","All genders","Not applicable","Percent","0"
"Togo","1999","All genders","Not applicable","Percent","0"
"Togo","1998","All genders","Not applicable","Percent","0"
"Tonga","2002","All genders","Not applicable","Percent","0"
"Tunisia","2010","All genders","Not applicable","Percent","0"
"Tunisia","2009","All genders","Not applicable","Percent","0"
"Tunisia","2008","All genders","Not applicable","Percent","0"
"Tunisia","2007","All genders","Not applicable","Percent","0"
"Tunisia","2006","All genders","Not applicable","Percent","0"
"Tunisia","2005","All genders","Not applicable","Percent","0"
"Tunisia","2004","All genders","Not applicable","Percent","0"
"Tunisia","2003","All genders","Not applicable","Percent","0"
"Tunisia","2000","All genders","Not applicable","Percent","0"
"Turkey","2006","All genders","Not applicable","Percent","0"
"Turkey","2004","All genders","Not applicable","Percent","0.49496"
"Turkey","2002","All genders","Not applicable","Percent","0"
"Turkey","2001","All genders","Not applicable","Percent","0"
"Turkey","1999","All genders","Not applicable","Percent","0"
"Turkmenistan","2012","All genders","Not applicable","Percent","20.55355"
"Turks and Caicos Islands","2002","All genders","Not applicable","Percent","5.62722"
"Turks and Caicos Islands","2001","All genders","Not applicable","Percent","6.85606"
"Turks and Caicos Islands","2000","All genders","Not applicable","Percent","8.87513"
"Uganda","2013","All genders","Not applicable","Percent","0"
"Uganda","2012","All genders","Not applicable","Percent","0"
"Uganda","2011","All genders","Not applicable","Percent","0"
"Uganda","2010","All genders","Not applicable","Percent","0"
"Uganda","2009","All genders","Not applicable","Percent","0"
"Uganda","2004","All genders","Not applicable","Percent","0"
"United Kingdom of Great Britain and Northern Ireland","2013","All genders","Not applicable","Percent","5.75741"
"United Kingdom of Great Britain and Northern Ireland","2011","All genders","Not applicable","Percent","6.12433"
"United Kingdom of Great Britain and Northern Ireland","2010","All genders","Not applicable","Percent","5.60074"
"United Kingdom of Great Britain and Northern Ireland","2009","All genders","Not applicable","Percent","5.75018"
"United Kingdom of Great Britain and Northern Ireland","2008","All genders","Not applicable","Percent","5.7455"
"United Kingdom of Great Britain and Northern Ireland","2007","All genders","Not applicable","Percent","6.84299"
"United Kingdom of Great Britain and Northern Ireland","2006","All genders","Not applicable","Percent","6.30639"
"United Kingdom of Great Britain and Northern Ireland","2005","All genders","Not applicable","Percent","6.03252"
"United Republic of Tanzania","2009","All genders","Not applicable","Percent","4.62742"
"United Republic of Tanzania","2008","All genders","Not applicable","Percent","5.03336"
"United Republic of Tanzania","2007","All genders","Not applicable","Percent","5.44093"
"United Republic of Tanzania","2006","All genders","Not applicable","Percent","5.56571"
"United Republic of Tanzania","2005","All genders","Not applicable","Percent","5.69056"
"United Republic of Tanzania","2004","All genders","Not applicable","Percent","5.81526"
"United States of America","2011","All genders","Not applicable","Percent","6.58602"
"Uruguay","2000","All genders","Not applicable","Percent","9.1836"
"Vanuatu","2009","All genders","Not applicable","Percent","0"
"Vanuatu","2008","All genders","Not applicable","Percent","0.52676"
"Vanuatu","2001","All genders","Not applicable","Percent","0.15071"
"Vanuatu","2000","All genders","Not applicable","Percent","0"
"Vanuatu","1999","All genders","Not applicable","Percent","0"
"Venezuela (Bolivarian Republic of)","2009","All genders","Not applicable","Percent","11.72828"
"Venezuela (Bolivarian Republic of)","2006","All genders","Not applicable","Percent","7.92429"
"Viet Nam","2010","All genders","Not applicable","Percent","9.93252"
"Zambia","2007","All genders","Not applicable","Percent","0"
"Zambia","2005","All genders","Not applicable","Percent","0"
"Zambia","2004","All genders","Not applicable","Percent","0"

